fname,detected,yolo_conf,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
892.png,True,0.5834,0,85,256,139,62,256,64,256,0.9452,0.9048,0.9747,0.9902,0.9922,54.89,153.53,830.92,0.9863,0.9729,0.8392,0.7229,1.0,1.0,0.846,0.7332,1.0,1.0,1.0,1.0
2018.png,True,0.4997,0,66,253,130,72,256,96,256,0.5546,0.4792,0.8892,0.9181,0.9648,48.89,222.88,488.16,0.937,0.8814,0.0,0.0,0.0,0.0,0.7919,0.6554,0.7451,0.5937,0.8535,0.7445
1934.png,True,0.448,1,96,255,152,64,256,64,256,0.8739,0.7968,0.962,0.9361,0.9747,45.56,173.68,442.49,0.9798,0.9604,0.708,0.5479,1.0,1.0,0.7761,0.6341,0.7794,0.6386,1.0,1.0
2439.png,True,0.657,0,106,255,174,78,256,96,256,0.9333,0.8827,0.9705,0.9774,0.9917,44.65,227.4,660.1,0.983,0.9666,0.8105,0.6814,1.0,1.0,0.88,0.7857,0.9262,0.8625,1.0,1.0
1242.png,True,0.5088,0,92,256,165,83,256,96,256,0.8096,0.7912,0.9851,0.9931,0.9931,44.36,219.38,575.78,0.9921,0.9844,0.8654,0.7627,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1193.png,True,0.686,0,101,256,177,86,256,96,256,0.937,0.8885,0.9656,0.9725,0.9894,46.04,222.94,447.66,0.9806,0.9619,0.8713,0.772,1.0,1.0,0.8293,0.7084,0.941,0.8885,1.0,1.0
491.png,True,0.6807,0,105,256,200,109,256,128,256,0.881,0.8324,0.9828,0.9842,0.9856,52.94,280.98,533.46,0.9911,0.9823,0.8301,0.7096,1.0,1.0,0.4646,0.3026,1.0,1.0,1.0,1.0
1362.png,True,0.6176,0,79,255,163,96,256,96,256,0.9096,0.8408,0.9691,0.9591,0.9918,43.97,225.47,538.75,0.9837,0.968,0.8445,0.7309,0.9214,0.8542,0.8743,0.7766,0.8338,0.7149,1.0,1.0
1501.png,True,0.5599,1,85,255,151,76,256,96,256,0.9575,0.925,0.9814,0.9867,0.9921,50.04,218.54,482.9,0.99,0.9802,0.8296,0.7088,1.0,1.0,1.0,1.0,0.9253,0.861,1.0,1.0
1631.png,True,0.6301,0,93,256,159,76,256,96,256,0.869,0.7872,0.8882,0.9199,0.9717,45.08,224.39,527.66,0.9276,0.865,0.7009,0.5396,1.0,1.0,0.7415,0.5892,0.8437,0.7297,1.0,1.0
2622.png,True,0.5717,0,135,256,219,96,256,96,256,0.859,0.7725,0.9631,0.9482,0.9871,43.61,231.07,431.63,0.9803,0.9614,0.6522,0.4839,0.9116,0.8376,0.7578,0.61,0.852,0.7421,1.0,1.0
1357.png,True,0.6648,0,75,254,164,101,256,128,256,0.8156,0.7311,0.9375,0.8565,0.9869,44.71,279.78,786.78,0.9738,0.9489,0.8661,0.7638,0.7938,0.6582,0.8746,0.7771,0.3856,0.2389,1.0,1.0
2754.png,True,0.3466,0,116,253,158,48,256,64,256,0.4468,0.3562,0.8215,0.7694,0.929,44.38,155.06,465.45,0.8883,0.7991,0.0,0.0,0.7815,0.6413,0.0,0.0,0.6337,0.4639,0.3775,0.2327
1056.png,True,0.8391,0,121,255,204,95,256,96,256,0.9214,0.8687,0.969,0.9881,0.9938,45.22,220.16,481.74,0.9799,0.9606,0.7305,0.5754,1.0,1.0,0.8507,0.7402,0.9671,0.9363,1.0,1.0
418.png,True,0.4509,2,129,256,230,115,256,128,256,0.8643,0.7854,0.9773,0.9349,0.9908,45.1,291.23,752.53,0.9893,0.9788,0.7496,0.5995,0.7439,0.5922,0.7028,0.5418,1.0,1.0,1.0,1.0
628.png,True,0.706,0,90,255,194,118,256,128,256,0.8543,0.7522,0.9376,0.9006,0.9842,45.19,281.28,838.9,0.964,0.9304,0.7529,0.6038,0.8738,0.7759,0.878,0.7825,0.7791,0.6381,0.8781,0.7827
1433.png,True,0.591,0,105,256,191,98,256,128,256,0.9204,0.8634,0.9671,0.9856,0.9932,45.65,297.4,585.0,0.9811,0.9629,0.7657,0.6203,1.0,1.0,0.8685,0.7676,0.9069,0.8297,1.0,1.0
1502.png,True,0.5286,1,85,256,154,79,256,96,256,0.956,0.9229,0.9806,0.9661,0.9821,70.54,324.12,701.38,0.9896,0.9793,0.8213,0.6968,1.0,1.0,1.0,1.0,0.9253,0.8611,1.0,1.0
1697.png,True,0.5529,0,135,254,222,99,256,128,256,0.8146,0.7273,0.943,0.958,0.9825,88.16,423.62,793.91,0.9684,0.9387,0.9067,0.8293,0.9094,0.8338,1.0,1.0,0.5421,0.3719,0.5612,0.3901
1857.png,True,0.4541,1,127,256,175,54,256,64,256,0.594,0.5608,0.9441,0.9825,0.9826,71.77,237.35,513.34,0.9705,0.9426,0.5937,0.4222,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2661.png,True,0.7089,0,97,255,176,91,256,96,256,0.9127,0.8523,0.9663,0.954,0.9835,73.32,322.68,715.28,0.9812,0.963,0.7402,0.5875,1.0,1.0,0.8792,0.7844,0.8757,0.7789,1.0,1.0
2297.png,True,0.5216,0,76,254,187,127,256,128,256,0.7036,0.6275,0.9781,0.9465,0.9888,79.99,446.67,845.07,0.9899,0.9799,0.6741,0.5084,0.0,0.0,0.7543,0.6055,0.8031,0.6711,1.0,1.0
70.png,True,0.6846,0,92,255,190,112,256,128,256,0.7386,0.6744,0.9621,0.9721,0.9889,72.34,414.47,966.55,0.9784,0.9577,0.7383,0.5852,0.0,0.0,0.8878,0.7982,0.827,0.705,1.0,1.0
1479.png,True,0.7812,0,116,256,199,95,256,96,256,0.8012,0.769,0.9775,0.8262,0.9934,44.63,221.59,660.71,0.9865,0.9733,0.8349,0.7166,1.0,1.0,0.9507,0.906,0.0351,0.0179,1.0,1.0
1311.png,True,0.613,0,70,256,150,92,256,96,256,0.916,0.857,0.9778,0.9708,0.9907,43.36,219.64,713.54,0.9889,0.978,0.798,0.664,0.9098,0.8345,1.0,1.0,0.7994,0.6658,1.0,1.0
14.png,True,0.551,0,19,254,144,143,256,160,256,0.7427,0.69,0.9875,0.9601,0.9798,44.76,363.39,609.44,0.9936,0.9873,0.7358,0.5821,1.0,1.0,0.0,0.0,0.7265,0.5704,1.0,1.0
874.png,True,0.6019,0,89,256,140,59,256,64,256,0.817,0.7634,0.9544,0.8377,0.9595,43.89,155.93,376.75,0.9747,0.9506,0.8264,0.7042,1.0,1.0,0.8957,0.8111,0.2053,0.1144,1.0,1.0
2151.png,True,0.5963,0,70,256,204,152,256,160,256,0.5113,0.4524,0.9197,0.6848,0.9801,44.27,364.22,594.94,0.971,0.9437,0.1224,0.0652,0.8657,0.7632,0.9075,0.8307,0.0,0.0,0.2009,0.1117
222.png,True,0.5674,0,95,256,176,93,256,96,256,0.9122,0.8544,0.9608,0.958,0.9848,44.53,216.61,476.18,0.9765,0.954,0.6948,0.5323,1.0,1.0,0.9132,0.8403,0.8885,0.7994,1.0,1.0
42.png,True,0.6785,1,76,256,157,93,256,96,256,0.7705,0.7251,0.9475,0.8042,0.9843,50.06,230.66,564.7,0.9692,0.9403,1.0,1.0,1.0,1.0,0.8487,0.7372,0.0,0.0,0.8049,0.6735
1740.png,True,0.5886,0,98,254,184,98,256,128,256,0.7553,0.6982,0.9627,0.9541,0.9844,43.98,279.62,614.87,0.9792,0.9592,0.8312,0.7112,0.8049,0.6736,1.0,1.0,0.9163,0.8455,0.0,0.0
1767.png,True,0.8218,0,112,255,208,110,256,128,256,0.8913,0.8166,0.899,0.9455,0.9782,46.23,277.77,583.36,0.93,0.8691,1.0,1.0,0.7533,0.6042,0.8147,0.6873,0.8497,0.7387,1.0,1.0
1797.png,True,0.5039,0,75,253,154,91,256,96,256,0.7518,0.7033,0.9735,0.9545,0.9673,45.99,228.24,534.1,0.9857,0.9719,0.6757,0.5102,0.8493,0.738,1.0,1.0,1.0,1.0,0.0,0.0
764.png,True,0.7855,0,83,256,158,85,256,96,256,0.8936,0.8162,0.9375,0.922,0.9762,45.47,219.67,542.97,0.9599,0.9228,0.7612,0.6145,0.855,0.7467,0.9047,0.8259,0.8811,0.7875,1.0,1.0
441.png,True,0.5753,0,33,254,125,104,256,128,256,0.653,0.5749,0.9745,0.7779,0.9759,46.21,303.56,564.3,0.9877,0.9758,0.8208,0.6961,0.0,0.0,0.6404,0.471,0.4694,0.3067,1.0,1.0
106.png,True,0.4852,0,71,256,172,115,256,128,256,0.7303,0.6776,0.9831,0.9972,0.9972,46.65,289.41,717.18,0.9914,0.9829,0.0,0.0,0.5983,0.4269,1.0,1.0,0.792,0.6556,1.0,1.0
362.png,True,0.369,0,60,255,119,67,256,96,256,0.7474,0.64,0.9318,0.8439,0.9549,45.15,220.29,680.53,0.9633,0.9293,0.6667,0.5,0.8266,0.7044,0.6237,0.4531,0.4041,0.2532,1.0,1.0
1186.png,True,0.405,0,91,255,155,72,256,96,256,0.941,0.8988,0.9769,0.9853,0.9906,45.84,225.93,530.97,0.9877,0.9758,0.8482,0.7364,1.0,1.0,0.8099,0.6805,1.0,1.0,1.0,1.0
1129.png,True,0.3477,0,144,254,182,44,256,64,256,0.9111,0.8478,0.9654,0.973,0.9878,46.07,159.58,486.59,0.9809,0.9624,0.8608,0.7556,1.0,1.0,0.7963,0.6615,0.8285,0.7071,1.0,1.0
890.png,True,0.4073,0,89,256,134,51,256,64,256,0.8798,0.794,0.9442,0.9346,0.9822,59.85,240.31,625.97,0.9669,0.9359,0.8178,0.6917,0.8246,0.7016,0.8605,0.7552,0.8091,0.6794,1.0,1.0
2567.png,True,0.6195,0,50,255,156,120,256,128,256,0.9577,0.9254,0.988,0.9788,0.9875,85.21,627.49,1232.94,0.9938,0.9876,0.8316,0.7118,1.0,1.0,1.0,1.0,0.9208,0.8531,1.0,1.0
1029.png,True,0.577,0,29,256,217,214,256,224,256,0.5876,0.4742,0.9573,0.8482,0.9844,90.17,926.65,1281.72,0.978,0.957,0.6129,0.4419,0.656,0.4881,0.5314,0.3618,0.0,0.0,0.7473,0.5966
2494.png,True,0.5845,0,89,254,183,108,256,128,256,0.7247,0.6568,0.9672,0.9568,0.9847,110.97,533.81,862.55,0.9824,0.9654,0.6743,0.5086,0.0,0.0,0.8658,0.7634,0.8258,0.7033,1.0,1.0
1813.png,True,0.5582,0,65,254,157,104,256,128,256,0.4086,0.3561,0.9328,0.7482,0.9719,73.37,425.84,901.94,0.9837,0.9679,0.6654,0.4986,0.0,0.0,0.0,0.0,0.0,0.0,0.8026,0.6702
218.png,True,0.6448,0,93,256,170,87,256,96,256,0.9032,0.8418,0.9375,0.9683,0.9851,73.2,334.79,903.09,0.9592,0.9215,0.6637,0.4967,1.0,1.0,0.8684,0.7674,0.9277,0.8652,1.0,1.0
199.png,False,0.0,0,0,256,256,256,256,256,256,0.6218,0.5957,0.9973,0.9944,0.9944,64.14,691.58,955.05,0.9986,0.9973,0.7319,0.5772,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
456.png,True,0.5523,0,29,254,127,112,256,128,256,0.9683,0.9462,0.9879,0.9928,0.9928,50.78,374.9,629.76,0.9937,0.9876,0.8161,0.6893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71.png,True,0.6735,0,89,254,188,113,256,128,256,0.9204,0.8622,0.965,0.9841,0.9901,45.54,286.54,586.08,0.9798,0.9604,0.7888,0.6513,1.0,1.0,0.8887,0.7998,0.8648,0.7618,1.0,1.0
2844.png,True,0.5147,0,94,255,154,68,256,96,256,0.7427,0.6822,0.9656,0.929,0.9848,45.63,226.55,575.79,0.9831,0.9668,0.0,0.0,0.91,0.8349,0.8429,0.7284,0.7204,0.563,1.0,1.0
1497.png,True,0.6224,0,86,255,154,78,256,96,256,0.9098,0.8571,0.9725,0.978,0.9844,45.09,237.61,706.15,0.9856,0.9715,0.6888,0.5254,1.0,1.0,1.0,1.0,0.7847,0.6456,1.0,1.0
646.png,True,0.5833,0,122,256,197,85,256,96,256,0.7036,0.6167,0.9184,0.7926,0.9743,46.05,223.5,594.6,0.953,0.9103,0.8054,0.6742,0.7028,0.5417,0.8581,0.7514,0.0,0.0,0.9026,0.8225
2384.png,True,0.7162,1,42,256,151,125,256,128,256,0.8152,0.6998,0.9461,0.9172,0.9833,44.34,301.32,553.41,0.9714,0.9444,0.7287,0.5732,0.8126,0.6844,0.8723,0.7736,0.6667,0.5,0.8396,0.7236
567.png,True,0.5899,0,95,255,189,108,256,128,256,0.96,0.9349,0.9888,0.9843,0.9843,45.46,280.86,570.61,0.9942,0.9885,0.766,0.6207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
519.png,True,0.52,0,93,256,181,100,256,128,256,0.7295,0.6772,0.9616,0.9238,0.9897,60.18,282.35,565.83,0.9786,0.9581,0.5714,0.4,0.8272,0.7053,0.0,0.0,1.0,1.0,1.0,1.0
2479.png,True,0.5654,0,73,256,184,127,256,128,256,0.8682,0.7983,0.9767,0.9654,0.9876,46.18,304.75,781.44,0.9878,0.9758,0.5591,0.388,1.0,1.0,0.8673,0.7657,0.7953,0.6602,1.0,1.0
2920.png,True,0.4416,0,114,252,171,65,256,96,256,0.5238,0.4122,0.8731,0.5943,0.9653,47.67,232.04,570.16,0.9378,0.8828,0.5954,0.4239,0.7842,0.645,0.3796,0.2343,0.4459,0.2869,0.0,0.0
1007.png,True,0.5522,0,58,256,131,83,256,96,256,0.8169,0.7616,0.9616,0.9638,0.9848,51.9,238.12,576.16,0.9802,0.9613,0.7803,0.6397,0.9131,0.8401,0.2281,0.1287,1.0,1.0,1.0,1.0
2977.png,True,0.6171,0,109,256,184,85,256,96,256,0.7465,0.6941,0.9652,0.9711,0.9868,45.89,223.3,627.15,0.982,0.9647,0.7062,0.5458,1.0,1.0,0.7908,0.654,0.0,0.0,1.0,1.0
2970.png,True,0.4812,0,72,254,172,114,256,128,256,0.749,0.6999,0.9771,0.8026,0.9804,46.74,282.93,629.19,0.9881,0.9765,0.6663,0.4995,0.8396,0.7236,1.0,1.0,1.0,1.0,0.0,0.0
2900.png,True,0.5365,0,96,256,178,94,256,96,256,0.5549,0.4981,0.9594,0.8977,0.9841,44.92,229.24,486.77,0.9848,0.9701,0.7294,0.5741,0.6152,0.4443,0.0,0.0,0.0,0.0,1.0,1.0
121.png,True,0.4734,0,86,254,181,109,256,128,256,0.4766,0.4581,0.9778,0.8266,0.9926,46.18,402.95,748.45,0.9889,0.978,0.0,0.0,0.8706,0.7708,0.0,0.0,0.0,0.0,1.0,1.0
513.png,True,0.4697,0,49,255,115,76,256,96,256,0.8157,0.736,0.9661,0.8275,0.9809,85.72,407.64,689.51,0.9826,0.9658,0.8374,0.7202,0.3469,0.2099,0.8622,0.7578,0.8652,0.7624,1.0,1.0
2426.png,True,0.7353,0,97,255,175,88,256,96,256,0.9037,0.8407,0.9533,0.9595,0.9875,73.64,329.65,626.39,0.9721,0.9458,0.6905,0.5274,1.0,1.0,0.873,0.7746,0.8867,0.7965,1.0,1.0
1393.png,True,0.3483,0,47,255,142,109,256,128,256,0.5329,0.4685,0.905,0.9445,0.9673,71.69,441.34,915.82,0.9493,0.9035,0.6439,0.4748,0.0,0.0,0.6041,0.4328,0.0,0.0,1.0,1.0
2547.png,True,0.5476,0,92,253,169,87,256,96,256,0.6031,0.5142,0.8878,0.8121,0.9505,86.75,320.04,641.1,0.9395,0.8859,0.6903,0.527,0.0,0.0,0.6093,0.4382,0.3797,0.2343,1.0,1.0
610.png,True,0.5502,0,132,252,188,64,256,64,256,0.8366,0.7778,0.9613,0.8622,0.9832,70.64,260.82,522.4,0.9765,0.954,0.7371,0.5836,1.0,1.0,0.9573,0.9181,0.349,0.2114,1.0,1.0
1533.png,True,0.7724,0,80,256,247,188,256,192,256,0.9515,0.9178,0.9822,0.9819,0.9954,75.09,612.14,1151.17,0.9898,0.9798,0.7752,0.6329,1.0,1.0,1.0,1.0,0.9441,0.8941,1.0,1.0
1835.png,True,0.7054,1,117,256,204,99,256,128,256,0.7131,0.6377,0.9489,0.9291,0.9831,44.87,303.22,600.77,0.9747,0.9507,0.7113,0.5519,0.0,0.0,0.7854,0.6467,0.8073,0.6769,1.0,1.0
805.png,True,0.8884,0,72,255,177,119,256,128,256,0.9381,0.8928,0.9789,0.9835,0.995,46.31,293.73,1073.67,0.9864,0.9732,0.8256,0.703,1.0,1.0,0.8358,0.7179,0.9808,0.9623,1.0,1.0
2607.png,True,0.5608,0,62,254,134,82,256,96,256,0.6636,0.6097,0.9596,0.7585,0.9594,45.58,236.66,491.13,0.9789,0.9586,0.3426,0.2067,1.0,1.0,0.6603,0.4929,0.0,0.0,1.0,1.0
1370.png,True,0.6268,0,84,254,172,100,256,128,256,0.9401,0.8923,0.9758,0.9794,0.9929,45.35,287.22,748.51,0.9865,0.9735,0.9006,0.8191,1.0,1.0,0.8804,0.7864,0.8731,0.7747,1.0,1.0
822.png,True,0.631,0,101,255,174,83,256,96,256,0.9591,0.9282,0.9799,0.9732,0.9851,45.55,231.49,707.67,0.9888,0.9778,0.8235,0.7,1.0,1.0,1.0,1.0,0.9426,0.8914,1.0,1.0
2132.png,True,0.5142,0,105,254,176,81,256,96,256,0.9019,0.8369,0.9694,0.9597,0.9856,47.44,230.86,462.33,0.9831,0.9668,0.7296,0.5743,1.0,1.0,0.8116,0.683,0.8872,0.7973,1.0,1.0
2966.png,True,0.437,0,32,255,170,158,256,160,256,0.7532,0.7045,0.986,0.7922,0.9779,47.71,355.16,723.56,0.9928,0.9858,0.7049,0.5442,0.8214,0.697,1.0,1.0,1.0,1.0,0.0,0.0
2188.png,True,0.6798,0,86,256,148,70,256,96,256,0.8869,0.809,0.9504,0.9716,0.987,45.85,243.12,502.55,0.97,0.9417,0.8821,0.789,1.0,1.0,0.7139,0.5551,0.9162,0.8454,0.839,0.7226
1450.png,True,0.558,0,103,254,186,95,256,96,256,0.9442,0.905,0.9765,0.983,0.9934,49.11,230.44,497.46,0.987,0.9744,0.7766,0.6347,1.0,1.0,0.9014,0.8206,1.0,1.0,1.0,1.0
1328.png,True,0.459,0,96,255,197,115,256,128,256,0.8213,0.7429,0.9767,0.9389,0.9901,46.6,302.1,592.77,0.9895,0.9792,0.76,0.6129,0.4441,0.2854,1.0,1.0,0.7342,0.58,1.0,1.0
2385.png,True,0.653,1,44,256,151,121,256,128,256,0.8492,0.7478,0.9513,0.9309,0.9861,45.71,289.37,570.38,0.9725,0.9464,0.728,0.5724,0.7511,0.6014,0.9041,0.825,0.8366,0.7191,0.9028,0.8228
1858.png,True,0.4034,1,127,256,165,44,256,64,256,0.433,0.3962,0.8876,0.9577,0.9681,46.07,165.62,650.39,0.9397,0.8862,0.6584,0.4908,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2355.png,True,0.6049,0,102,254,205,117,256,128,256,0.8942,0.8231,0.9488,0.9152,0.969,45.35,298.0,644.57,0.9764,0.9538,0.7803,0.6398,0.7969,0.6623,0.8115,0.6828,1.0,1.0,1.0,1.0
1200.png,True,0.6502,0,92,256,167,85,256,96,256,0.9659,0.9379,0.9888,0.9669,0.9865,46.02,226.31,702.14,0.9941,0.9882,0.8949,0.8098,1.0,1.0,1.0,1.0,0.9067,0.8294,1.0,1.0
601.png,True,0.6369,0,129,253,197,78,256,96,256,0.9481,0.9128,0.971,0.9838,0.9905,48.51,230.23,651.26,0.9813,0.9633,0.7576,0.6098,1.0,1.0,0.9496,0.904,1.0,1.0,1.0,1.0
2368.png,True,0.488,0,65,255,128,71,256,96,256,0.7405,0.6858,0.961,0.9655,0.9774,71.27,343.73,652.41,0.9793,0.9595,0.7531,0.604,1.0,1.0,0.7108,0.5514,1.0,1.0,0.0,0.0
2461.png,True,0.5838,1,66,256,200,152,256,160,256,0.6038,0.4889,0.9646,0.7753,0.9698,74.66,513.42,782.23,0.9825,0.9656,0.5612,0.39,0.1624,0.0884,0.4183,0.2644,0.634,0.4641,0.8644,0.7611
618.png,True,0.5716,0,120,254,186,76,256,96,256,0.9675,0.9447,0.9827,0.983,0.983,77.39,332.4,690.43,0.9909,0.982,0.8139,0.6862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1244.png,True,0.6799,0,103,256,184,93,256,96,256,0.9403,0.9031,0.9677,0.953,0.99,75.19,354.16,653.03,0.9798,0.9605,0.7112,0.5519,1.0,1.0,0.9508,0.9063,1.0,1.0,1.0,1.0
2940.png,True,0.7834,0,90,256,175,97,256,128,256,0.8537,0.7752,0.9729,0.8871,0.9885,73.62,438.96,963.81,0.9841,0.9687,0.6963,0.5341,1.0,1.0,0.8889,0.8,0.9645,0.9315,0.5882,0.4167
2523.png,True,0.3743,0,124,254,166,48,256,64,256,0.8774,0.7992,0.9077,0.884,0.9702,45.24,174.24,3289.72,0.9424,0.8911,0.7922,0.656,1.0,1.0,0.8328,0.7136,0.6969,0.5348,1.0,1.0
777.png,True,0.647,0,100,255,166,76,256,96,256,0.8801,0.7967,0.9473,0.9631,0.9871,46.56,225.83,724.62,0.9686,0.9391,0.771,0.6273,0.8154,0.6884,0.917,0.8467,0.8087,0.6788,1.0,1.0
650.png,True,0.7368,0,106,256,195,101,256,128,256,0.716,0.6068,0.9047,0.8008,0.971,64.37,293.54,562.83,0.9499,0.9046,0.7712,0.6276,0.791,0.6542,0.7773,0.6357,0.1624,0.0884,0.8442,0.7304
2597.png,True,0.6069,2,37,191,150,129,210,160,224,0.7422,0.6735,0.9605,0.9171,0.9898,46.27,350.53,596.63,0.9747,0.9506,0.0,0.0,0.8121,0.6837,0.8973,0.8137,0.9336,0.8755,0.8356,0.7176
1747.png,True,0.6744,0,101,255,178,87,256,96,256,0.8847,0.8014,0.9324,0.9139,0.9705,45.58,223.1,710.39,0.9572,0.918,0.7758,0.6337,0.8831,0.7907,1.0,1.0,0.847,0.7346,0.845,0.7316
2052.png,True,0.6028,0,68,256,193,143,256,160,256,0.7293,0.6733,0.9753,0.9237,0.9777,46.49,376.24,642.95,0.989,0.9782,0.0,0.0,0.703,0.542,1.0,1.0,0.6838,0.5195,1.0,1.0
699.png,True,0.6066,0,89,254,155,76,256,96,256,0.9721,0.9514,0.9819,0.9952,0.9952,47.9,254.12,826.85,0.9904,0.981,0.8423,0.7276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
308.png,True,0.5171,0,38,256,101,71,256,96,256,0.6893,0.6052,0.8796,0.7626,0.9585,48.76,301.39,1067.9,0.9246,0.8598,0.6168,0.4459,0.7845,0.6454,0.8096,0.6801,0.0,0.0,1.0,1.0
277.png,True,0.5406,0,80,256,129,55,256,64,256,0.7705,0.7275,0.9578,0.8113,0.9753,101.05,313.33,646.8,0.9766,0.9543,0.7547,0.6061,1.0,1.0,0.8919,0.8049,0.0,0.0,1.0,1.0
528.png,True,0.7107,0,104,255,190,98,256,128,256,0.6399,0.5887,0.9539,0.8283,0.9893,46.07,305.08,627.53,0.9752,0.9516,0.0,0.0,0.9293,0.8679,0.7652,0.6197,0.1699,0.0928,1.0,1.0
2974.png,True,0.6555,0,113,256,186,83,256,96,256,0.9009,0.8456,0.9657,0.9688,0.9877,55.92,231.0,521.75,0.9825,0.9655,0.664,0.497,1.0,1.0,0.7588,0.6114,1.0,1.0,1.0,1.0
1694.png,True,0.5008,0,133,254,216,95,256,96,256,0.8174,0.7153,0.9384,0.8772,0.9762,75.13,347.81,989.98,0.9654,0.9331,0.7719,0.6286,0.6669,0.5003,1.0,1.0,0.8688,0.7681,0.6316,0.4615
520.png,True,0.5256,0,95,256,186,103,256,128,256,0.7978,0.7723,0.9539,0.9916,0.9917,69.6,418.82,1015.81,0.9741,0.9495,0.0,0.0,0.8128,0.6846,1.0,1.0,1.0,1.0,1.0,1.0
523.png,True,0.5221,0,98,256,187,101,256,128,256,0.4791,0.4464,0.937,0.6669,0.9821,73.7,411.59,1207.61,0.9734,0.9481,0.0,0.0,0.8125,0.6842,0.0886,0.0463,0.0,0.0,1.0,1.0
1649.png,True,0.4509,0,100,255,162,70,256,96,256,0.8684,0.8179,0.9839,0.8802,0.9463,118.99,420.4,766.12,0.9917,0.9836,0.7874,0.6493,1.0,1.0,1.0,1.0,0.4311,0.2748,1.0,1.0
751.png,True,0.774,0,103,256,179,86,256,96,256,0.8132,0.7212,0.9374,0.9404,0.9856,80.18,359.32,695.95,0.963,0.9287,0.8203,0.6953,0.5754,0.4039,0.5757,0.4042,0.9446,0.895,1.0,1.0
2801.png,True,0.4983,0,46,256,164,134,256,160,256,0.6823,0.6018,0.9782,0.7329,0.9762,46.31,348.76,611.3,0.9907,0.9816,0.7299,0.5746,0.6156,0.4447,1.0,1.0,0.7577,0.6099,0.0,0.0
766.png,True,0.8259,0,84,256,161,87,256,96,256,0.8733,0.7945,0.9414,0.9365,0.9849,49.36,242.99,488.49,0.9683,0.9385,0.8098,0.6804,0.6325,0.4625,0.9134,0.8407,0.9161,0.8451,1.0,1.0
811.png,True,0.8127,0,104,256,176,82,256,96,256,0.9722,0.9501,0.9853,0.9819,0.9943,46.61,226.06,625.58,0.991,0.9821,0.8632,0.7593,1.0,1.0,1.0,1.0,0.9791,0.9591,1.0,1.0
372.png,True,0.5654,0,64,253,143,91,256,96,256,0.9401,0.8995,0.9797,0.9891,0.9897,45.83,228.93,638.25,0.9894,0.979,0.7561,0.6079,1.0,1.0,1.0,1.0,0.8951,0.8101,1.0,1.0
1349.png,True,0.6354,0,77,254,158,93,256,96,256,0.8365,0.7564,0.9696,0.9416,0.9921,45.78,231.27,716.55,0.9836,0.9677,0.838,0.7212,0.8638,0.7603,0.8932,0.807,0.4407,0.2826,1.0,1.0
1749.png,True,0.6392,0,102,254,175,83,256,96,256,0.8769,0.7904,0.9247,0.9329,0.9741,45.61,228.89,473.07,0.9505,0.9056,0.7585,0.611,0.8773,0.7814,1.0,1.0,0.8726,0.774,0.8026,0.6704
1582.png,True,0.6311,0,68,256,146,88,256,96,256,0.8388,0.7408,0.9523,0.8488,0.9683,56.32,234.34,488.31,0.9758,0.9527,0.7914,0.6548,0.6667,0.5,0.8493,0.738,0.7494,0.5992,1.0,1.0
2761.png,True,0.7151,0,82,255,164,94,256,96,256,0.9316,0.881,0.9636,0.9664,0.9881,48.25,228.08,521.18,0.9765,0.9541,0.8253,0.7026,1.0,1.0,0.8279,0.7064,0.9599,0.9228,1.0,1.0
