fname,detected,yolo_conf,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
892.png,True,0.5317,1,138,567,192,76,570,64,256,0.9354,0.8905,0.9676,0.9839,0.9872,160.69,188.82,421.96,0.9822,0.965,0.8455,0.7324,1.0,1.0,0.7849,0.6459,1.0,1.0,1.0,1.0
2018.png,True,0.4023,93,99,433,188,125,442,96,224,0.5751,0.5083,0.9108,0.9552,0.982,157.99,270.85,501.02,0.9501,0.905,0.0,0.0,0.0,0.0,0.8026,0.6703,0.8517,0.7418,0.8459,0.733
1934.png,True,0.4994,6,156,569,215,83,570,64,256,0.8639,0.7859,0.9531,0.9183,0.9664,161.98,185.03,418.2,0.9751,0.9513,0.6351,0.4654,1.0,1.0,0.7575,0.6097,0.8157,0.6888,1.0,1.0
2439.png,True,0.5734,0,186,569,242,78,570,64,256,0.9177,0.8609,0.9516,0.9548,0.9844,156.44,178.13,403.7,0.9701,0.942,0.73,0.5748,1.0,1.0,0.8745,0.777,0.9315,0.8718,1.0,1.0
1242.png,True,0.5529,1,136,547,227,127,570,96,256,0.7975,0.7732,0.9794,0.9784,0.9784,179.64,244.72,493.97,0.9892,0.9785,0.7957,0.6608,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1193.png,True,0.8206,1,176,569,254,110,570,96,256,0.9401,0.8934,0.9647,0.9675,0.9882,163.57,242.74,476.6,0.9795,0.9599,0.8514,0.7412,1.0,1.0,0.8557,0.7478,0.9538,0.9116,1.0,1.0
491.png,True,0.6251,1,165,570,265,140,570,96,256,0.8849,0.8335,0.9794,0.985,0.9862,176.41,243.88,497.53,0.9893,0.9787,0.8086,0.6787,1.0,1.0,0.5115,0.3436,1.0,1.0,1.0,1.0
1362.png,True,0.6711,3,118,570,222,146,570,128,256,0.8879,0.8083,0.9627,0.9292,0.9862,158.63,314.08,543.93,0.9798,0.9605,0.7893,0.652,0.9058,0.8278,0.8516,0.7416,0.8008,0.6678,1.0,1.0
1501.png,True,0.7064,1,129,570,215,120,570,96,256,0.9564,0.9246,0.9815,0.9827,0.9896,161.64,243.15,501.12,0.9901,0.9803,0.8028,0.6706,1.0,1.0,1.0,1.0,0.9457,0.897,1.0,1.0
1631.png,True,0.6384,0,159,568,226,93,570,64,256,0.8577,0.7725,0.886,0.8946,0.9629,164.47,179.39,419.37,0.924,0.8587,0.6504,0.4819,1.0,1.0,0.7894,0.6521,0.7823,0.6425,1.0,1.0
2622.png,True,0.8257,0,219,568,322,145,570,128,256,0.8266,0.7332,0.9561,0.8924,0.9826,283.14,444.08,844.39,0.9765,0.9541,0.552,0.3812,0.896,0.8115,0.7135,0.5545,0.8219,0.6977,1.0,1.0
1357.png,True,0.7375,2,110,567,221,155,570,128,256,0.8268,0.7356,0.9473,0.8585,0.9869,245.04,458.58,797.6,0.9778,0.9565,0.7801,0.6395,0.8348,0.7165,0.8694,0.769,0.4986,0.3321,1.0,1.0
2754.png,True,0.5508,118,162,548,240,110,516,96,256,0.5378,0.4627,0.8998,0.9166,0.9697,242.22,363.29,697.34,0.941,0.8885,0.0,0.0,0.8211,0.6965,0.0,0.0,0.8663,0.7641,0.5987,0.4273
1056.png,True,0.8391,5,184,570,300,162,570,128,256,0.9267,0.8766,0.9757,0.978,0.9944,243.29,442.08,775.67,0.9848,0.9701,0.7488,0.5985,1.0,1.0,0.856,0.7483,0.9705,0.9427,1.0,1.0
418.png,True,0.783,44,234,570,334,140,570,96,256,0.8652,0.7863,0.9701,0.9093,0.9807,251.31,371.79,713.49,0.9856,0.9715,0.7001,0.5386,0.7714,0.6278,0.7339,0.5797,1.0,1.0,1.0,1.0
628.png,True,0.8845,1,131,560,279,208,570,160,256,0.8084,0.6918,0.9339,0.8588,0.9835,247.35,620.54,962.13,0.9635,0.9295,0.6287,0.4585,0.8475,0.7354,0.8132,0.6852,0.7269,0.5709,0.871,0.7715
1433.png,True,0.7609,17,176,569,273,135,570,96,256,0.9161,0.8572,0.964,0.9722,0.9909,162.8,248.16,488.73,0.979,0.9589,0.7492,0.5989,1.0,1.0,0.872,0.773,0.8963,0.8121,1.0,1.0
1502.png,True,0.6983,1,128,570,215,121,570,96,256,0.9514,0.917,0.9787,0.9582,0.9773,173.46,241.55,489.1,0.9886,0.9774,0.7846,0.6456,1.0,1.0,1.0,1.0,0.9355,0.8788,1.0,1.0
1697.png,True,0.7325,74,205,569,310,147,570,128,256,0.8412,0.7506,0.9549,0.9373,0.983,163.56,304.04,538.31,0.976,0.9531,0.8178,0.6917,0.914,0.8416,1.0,1.0,0.5904,0.4188,0.7489,0.5986
1857.png,True,0.5983,195,203,570,248,63,431,64,224,0.5524,0.5157,0.8467,0.9526,0.9656,173.66,167.47,412.37,0.9163,0.8455,0.3983,0.2487,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2661.png,True,0.6745,0,165,570,243,110,570,96,256,0.917,0.858,0.9589,0.9491,0.9821,158.67,250.12,479.92,0.9767,0.9545,0.7703,0.6264,1.0,1.0,0.8402,0.7245,0.9147,0.8428,1.0,1.0
2297.png,True,0.4307,1,130,490,270,196,563,160,256,0.6955,0.6177,0.9783,0.9484,0.9894,175.27,369.61,621.96,0.99,0.9802,0.6813,0.5167,0.0,0.0,0.6928,0.53,0.8089,0.6791,1.0,1.0
70.png,True,0.2961,194,133,568,224,127,432,96,224,0.8734,0.8063,0.9489,0.9357,0.9812,163.32,219.08,451.65,0.9691,0.94,0.5375,0.3675,1.0,1.0,0.879,0.7841,0.8547,0.7463,1.0,1.0
1479.png,True,0.7273,0,186,570,268,114,570,96,256,0.7939,0.764,0.9746,0.8139,0.9919,175.51,241.55,487.59,0.984,0.9684,0.823,0.6992,1.0,1.0,0.9565,0.9166,0.0,0.0,1.0,1.0
1311.png,True,0.5249,66,106,568,193,121,570,96,256,0.89,0.8221,0.972,0.9081,0.9775,166.0,239.53,477.57,0.9863,0.9729,0.6952,0.5328,0.8925,0.8058,1.0,1.0,0.7661,0.6209,1.0,1.0
14.png,True,0.3369,0,83,462,198,161,531,128,256,0.7407,0.6872,0.9809,0.95,0.9781,179.49,308.07,561.82,0.9901,0.9804,0.7452,0.5939,1.0,1.0,0.0,0.0,0.7089,0.549,1.0,1.0
874.png,True,0.3796,15,134,568,199,91,570,64,256,0.8321,0.765,0.9528,0.8478,0.9608,161.16,173.76,408.59,0.9739,0.949,0.7777,0.6362,1.0,1.0,0.8786,0.7834,0.3623,0.2212,1.0,1.0
2151.png,True,0.4732,28,127,513,270,201,570,160,256,0.5619,0.4847,0.9107,0.7236,0.9793,180.84,376.12,629.3,0.9672,0.9366,0.1211,0.0645,0.8513,0.7412,0.8793,0.7846,0.0,0.0,0.5523,0.3815
222.png,True,0.5853,1,172,530,248,106,570,96,256,0.9177,0.8605,0.9487,0.9496,0.9844,159.1,243.14,491.46,0.9674,0.9368,0.7308,0.5758,1.0,1.0,0.8918,0.8047,0.9165,0.8458,1.0,1.0
42.png,True,0.7198,179,103,558,223,168,448,128,224,0.5895,0.5376,0.9285,0.645,0.9843,156.33,279.51,511.46,0.957,0.9175,1.0,1.0,0.0,0.0,0.8212,0.6967,0.0,0.0,0.7588,0.6113
1740.png,True,0.6769,3,179,568,268,125,570,96,256,0.9081,0.8457,0.9573,0.9514,0.9817,157.77,248.89,477.08,0.9751,0.9514,0.7369,0.5834,0.8285,0.7073,1.0,1.0,0.9083,0.832,1.0,1.0
1767.png,True,0.7182,53,176,566,291,161,570,128,256,0.8925,0.8178,0.898,0.943,0.9776,159.71,309.04,540.11,0.9289,0.8673,1.0,1.0,0.7715,0.628,0.8102,0.6809,0.8444,0.7308,1.0,1.0
1797.png,False,0.0,0,0,570,380,380,570,256,256,0.5892,0.5423,0.9881,0.9358,0.9753,161.03,584.36,816.31,0.9941,0.9882,0.6955,0.5331,0.8457,0.7327,1.0,1.0,0.0,0.0,0.0,0.0
764.png,True,0.7961,1,129,568,232,145,570,128,256,0.8927,0.8165,0.9445,0.9483,0.984,157.2,304.29,531.69,0.9663,0.9348,0.7417,0.5895,0.8376,0.7206,0.9004,0.8188,0.9103,0.8354,1.0,1.0
441.png,True,0.3848,2,79,567,177,138,570,96,256,0.789,0.6831,0.9704,0.8838,0.9805,275.28,352.51,714.57,0.9846,0.9697,0.7161,0.5578,0.8079,0.6778,0.6952,0.5328,0.5302,0.3608,1.0,1.0
106.png,True,0.3331,0,148,419,236,124,482,96,224,0.7439,0.7137,0.9667,0.9944,0.9944,246.57,338.37,671.6,0.9829,0.9663,0.0,0.0,0.4802,0.316,1.0,1.0,1.0,1.0,1.0,1.0
362.png,True,0.5898,138,125,568,183,82,496,64,224,0.8376,0.7437,0.9494,0.945,0.9815,233.03,231.58,552.79,0.9694,0.9406,0.7047,0.5441,0.916,0.8451,0.6364,0.4667,0.7993,0.6657,1.0,1.0
1186.png,True,0.6453,0,150,570,214,90,570,64,256,0.9365,0.8918,0.9692,0.9782,0.9845,254.98,249.34,593.71,0.9832,0.967,0.8103,0.6811,1.0,1.0,0.8256,0.7029,1.0,1.0,1.0,1.0
1129.png,True,0.4636,3,218,566,264,64,570,64,256,0.8839,0.8101,0.9505,0.9372,0.9766,252.11,254.89,596.6,0.9725,0.9465,0.7336,0.5793,1.0,1.0,0.7505,0.6006,0.8466,0.734,1.0,1.0
890.png,True,0.4785,3,146,568,197,71,570,64,256,0.7752,0.657,0.8823,0.82,0.9678,234.98,247.34,585.75,0.9366,0.8808,0.6981,0.5362,0.74,0.5874,0.6452,0.4763,0.6313,0.4612,1.0,1.0
2567.png,True,0.7696,1,98,568,215,163,570,128,256,0.9567,0.925,0.9859,0.9719,0.9806,250.06,475.73,833.69,0.9927,0.9854,0.8069,0.6762,1.0,1.0,1.0,1.0,0.9409,0.8884,1.0,1.0
1029.png,True,0.5025,118,131,454,262,183,436,128,224,0.6861,0.6007,0.9184,0.9629,0.9837,271.11,292.64,656.73,0.9528,0.9098,1.0,1.0,0.7135,0.5546,0.756,0.6077,0.0,0.0,0.6945,0.5319
2494.png,True,0.4372,0,165,566,242,107,570,96,256,0.7194,0.6479,0.953,0.9405,0.9785,161.34,241.64,487.44,0.974,0.9494,0.6988,0.537,0.0,0.0,0.7729,0.6298,0.8706,0.7709,1.0,1.0
1813.png,True,0.251,0,164,423,217,75,486,64,224,0.2388,0.2039,0.8244,0.6311,0.9183,160.52,170.17,402.15,0.95,0.9048,0.483,0.3184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.png,True,0.6408,0,153,535,245,128,570,96,256,0.9029,0.8409,0.9412,0.9571,0.9848,175.76,240.3,490.11,0.962,0.9268,0.665,0.4981,1.0,1.0,0.8857,0.7949,0.9045,0.8256,1.0,1.0
199.png,True,0.3102,1,94,415,154,84,477,64,224,0.4432,0.412,0.9542,0.9813,0.9814,158.11,165.08,398.84,0.9762,0.9535,0.683,0.5186,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
456.png,True,0.5718,0,77,564,175,138,570,96,256,0.9499,0.9213,0.9756,0.9794,0.9794,157.8,258.02,486.21,0.9873,0.9748,0.7122,0.5531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71.png,True,0.3433,171,143,554,243,140,456,96,224,0.901,0.8401,0.958,0.9655,0.9885,161.47,225.73,459.44,0.9743,0.95,0.6444,0.4754,1.0,1.0,0.8869,0.7968,0.9002,0.8186,1.0,1.0
2844.png,True,0.5005,231,144,372,215,99,183,96,96,0.9052,0.8423,0.9215,0.8999,0.9757,157.91,167.82,413.99,0.9486,0.9022,1.0,1.0,0.924,0.8587,0.8652,0.7624,0.6932,0.5305,1.0,1.0
1497.png,True,0.686,0,134,569,215,113,570,96,256,0.9129,0.8613,0.9727,0.9746,0.9806,161.85,244.98,479.95,0.9857,0.9718,0.6886,0.525,1.0,1.0,1.0,1.0,0.8032,0.6711,1.0,1.0
646.png,True,0.8065,1,188,570,286,138,570,96,256,0.6771,0.5797,0.9165,0.7625,0.9723,162.24,264.92,503.36,0.9541,0.9123,0.7337,0.5794,0.6817,0.5171,0.822,0.6978,0.0,0.0,0.8711,0.7716
2384.png,True,0.902,0,75,570,208,187,570,128,256,0.795,0.6756,0.9435,0.8936,0.982,161.98,310.41,549.59,0.9704,0.9424,0.6291,0.4589,0.809,0.6793,0.8712,0.7718,0.6631,0.496,0.8268,0.7048
567.png,True,0.539,217,220,568,263,61,406,64,192,0.9673,0.9439,0.9717,0.9777,0.9777,156.68,196.37,424.46,0.9846,0.9697,0.8192,0.6937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
519.png,True,0.4812,261,203,569,262,83,355,64,160,0.7999,0.7751,0.9027,0.9472,0.9773,161.54,159.18,391.19,0.9712,0.944,1.0,1.0,0.8283,0.7069,0.0,0.0,1.0,1.0,1.0,1.0
2479.png,True,0.3218,1,163,561,239,106,570,96,256,0.7163,0.6462,0.9671,0.9429,0.9799,162.95,238.97,476.29,0.9823,0.9652,0.6418,0.4726,1.0,1.0,0.8467,0.7341,0.8271,0.7052,0.0,0.0
2920.png,True,0.4863,13,192,472,257,91,541,64,256,0.5693,0.4586,0.902,0.5952,0.9509,163.57,177.24,418.32,0.9459,0.8974,0.5925,0.421,0.8438,0.7299,0.5898,0.4182,0.4437,0.2851,0.0,0.0
1007.png,True,0.5331,0,115,570,191,106,570,96,256,0.7933,0.7311,0.9434,0.9523,0.9815,162.24,235.32,469.76,0.9705,0.9428,0.7263,0.5702,0.867,0.7652,0.1959,0.1086,1.0,1.0,1.0,1.0
2977.png,True,0.6146,0,167,564,254,121,570,96,256,0.7212,0.6628,0.9579,0.9246,0.9754,174.82,243.26,488.0,0.9795,0.9599,0.6524,0.4841,1.0,1.0,0.6951,0.5327,0.0,0.0,1.0,1.0
2970.png,True,0.4608,1,113,445,245,184,512,128,256,0.7496,0.6996,0.9785,0.7969,0.9772,160.97,310.03,547.68,0.9888,0.9778,0.6921,0.5292,0.817,0.6906,1.0,1.0,1.0,1.0,0.0,0.0
2900.png,True,0.5299,1,157,566,252,133,570,96,256,0.5759,0.5221,0.9633,0.7675,0.9846,160.74,243.82,487.39,0.984,0.9686,0.748,0.5974,0.7235,0.5668,0.0,0.0,0.0,0.0,1.0,1.0
121.png,True,0.394,199,194,542,247,75,422,64,192,0.4723,0.4505,0.9474,0.8167,0.9838,158.33,148.64,376.79,0.9718,0.9451,0.0,0.0,0.8622,0.7578,0.0,0.0,0.0,0.0,1.0,1.0
513.png,True,0.6837,1,93,568,169,106,570,96,256,0.7789,0.6974,0.9558,0.7984,0.9758,174.51,277.99,522.61,0.9772,0.9553,0.7256,0.5693,0.2419,0.1376,0.8521,0.7423,0.8764,0.78,1.0,1.0
2426.png,True,0.6774,0,161,570,237,106,570,96,256,0.8883,0.8158,0.9252,0.9248,0.9787,248.01,363.12,708.26,0.9531,0.9105,0.6977,0.5357,1.0,1.0,0.8148,0.6875,0.8644,0.7612,1.0,1.0
1393.png,True,0.4968,9,106,511,177,99,570,96,256,0.5272,0.4618,0.8823,0.936,0.9617,240.41,344.05,679.6,0.9357,0.8792,0.6777,0.5125,0.0,0.0,0.5498,0.3792,0.0,0.0,1.0,1.0
2547.png,True,0.6368,1,159,498,232,103,570,96,256,0.6078,0.5124,0.8478,0.8099,0.9371,247.69,355.49,694.85,0.9088,0.8329,0.6873,0.5236,0.0,0.0,0.5919,0.4203,0.4588,0.2977,1.0,1.0
610.png,True,0.6182,1,217,570,281,90,570,64,256,0.83,0.7596,0.9452,0.8407,0.9707,240.95,252.77,583.01,0.9667,0.9355,0.6827,0.5183,1.0,1.0,0.913,0.84,0.4174,0.2638,1.0,1.0
1533.png,True,0.8502,0,138,569,324,260,570,192,256,0.954,0.9219,0.9835,0.9816,0.9954,237.7,655.1,999.67,0.9904,0.981,0.7806,0.6402,1.0,1.0,1.0,1.0,0.9531,0.9104,1.0,1.0
1835.png,True,0.606,9,187,568,294,149,570,128,256,0.7101,0.6343,0.9509,0.9299,0.9827,260.85,463.63,821.02,0.9752,0.9516,0.6944,0.5319,0.0,0.0,0.7725,0.6293,0.8187,0.6931,1.0,1.0
805.png,True,0.9002,0,119,570,256,191,570,160,256,0.9238,0.8723,0.9765,0.9669,0.9938,193.22,414.41,721.35,0.9852,0.9709,0.7719,0.6286,1.0,1.0,0.807,0.6764,0.9784,0.9577,1.0,1.0
2607.png,True,0.253,0,153,396,193,56,455,64,224,0.6678,0.6033,0.899,0.7382,0.9474,162.09,166.51,404.22,0.9433,0.8926,0.4854,0.3205,1.0,1.0,0.578,0.4065,0.0,0.0,1.0,1.0
1370.png,True,0.433,33,115,569,218,145,570,128,256,0.9272,0.8736,0.9752,0.9586,0.9906,180.24,302.27,558.84,0.9863,0.9729,0.7881,0.6503,1.0,1.0,0.8795,0.7849,0.9093,0.8336,1.0,1.0
822.png,True,0.6885,0,169,568,252,117,570,96,256,0.9581,0.9276,0.9798,0.9709,0.9863,159.53,246.47,477.13,0.9886,0.9775,0.8043,0.6727,1.0,1.0,1.0,1.0,0.9556,0.9151,1.0,1.0
2132.png,True,0.5532,1,182,568,256,104,570,96,256,0.8975,0.8318,0.964,0.9543,0.985,175.75,241.36,491.21,0.9798,0.9604,0.7123,0.5531,1.0,1.0,0.7844,0.6452,0.9084,0.8322,1.0,1.0
2966.png,True,0.4798,2,103,445,243,196,511,160,256,0.7598,0.7127,0.9845,0.7948,0.9763,163.29,385.0,618.83,0.992,0.9841,0.7397,0.5869,0.8271,0.7051,1.0,1.0,1.0,1.0,0.0,0.0
2188.png,True,0.6939,0,129,569,205,106,570,96,256,0.857,0.7726,0.9389,0.9576,0.9817,161.15,240.68,480.44,0.9631,0.9288,0.8788,0.7838,1.0,1.0,0.5844,0.4128,0.9128,0.8396,0.8029,0.6707
1450.png,True,0.664,1,164,568,260,134,570,96,256,0.9316,0.89,0.9731,0.971,0.9906,173.26,243.9,490.89,0.9851,0.9706,0.6902,0.5269,1.0,1.0,0.9147,0.8427,1.0,1.0,1.0,1.0
1328.png,True,0.5957,0,180,560,285,147,570,128,256,0.7701,0.6919,0.9676,0.8586,0.9815,157.79,294.66,534.76,0.9865,0.9733,0.7493,0.5992,0.3398,0.2047,1.0,1.0,0.5448,0.3744,1.0,1.0
2385.png,True,0.9017,0,75,568,203,180,570,128,256,0.839,0.7331,0.9499,0.9167,0.9851,168.32,317.19,556.66,0.9719,0.9454,0.6973,0.5353,0.7522,0.6029,0.8929,0.8065,0.8501,0.7392,0.8695,0.7691
1858.png,True,0.4994,151,204,568,244,56,482,64,224,0.7326,0.697,0.8867,0.9335,0.9519,158.07,168.13,396.16,0.9403,0.8873,0.4553,0.2948,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2355.png,True,0.7685,0,144,569,274,182,570,128,256,0.8923,0.823,0.957,0.9222,0.9798,166.07,316.96,556.3,0.9801,0.9609,0.708,0.548,0.8636,0.7599,0.8019,0.6693,1.0,1.0,1.0,1.0
1200.png,True,0.7066,0,155,568,241,120,570,96,256,0.9665,0.9393,0.9865,0.972,0.9845,158.24,240.09,469.07,0.9928,0.9858,0.8667,0.7648,1.0,1.0,1.0,1.0,0.9392,0.8854,1.0,1.0
601.png,True,0.7618,0,214,567,283,97,570,96,256,0.9528,0.9185,0.967,0.959,0.9864,163.25,235.38,468.88,0.9778,0.9566,0.7931,0.6571,1.0,1.0,0.9458,0.8971,1.0,1.0,1.0,1.0
2368.png,True,0.6908,0,108,570,183,105,570,96,256,0.7304,0.6727,0.9504,0.9546,0.9718,156.62,240.3,465.49,0.9737,0.9488,0.7114,0.5521,1.0,1.0,0.6971,0.5351,1.0,1.0,0.0,0.0
2461.png,False,0.0,0,0,570,380,380,570,256,256,0.7344,0.6071,0.9852,0.8871,0.9827,162.39,604.9,837.4,0.9927,0.9855,0.5603,0.3892,0.7045,0.5438,0.5571,0.3861,0.7108,0.5514,0.8807,0.7869
618.png,True,0.586,5,216,570,262,64,570,64,256,0.9723,0.9514,0.9756,0.9847,0.9847,166.67,173.25,412.25,0.9867,0.9738,0.8469,0.7345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1244.png,True,0.6908,0,154,568,259,147,570,128,256,0.7593,0.7172,0.9606,0.7637,0.9865,159.43,312.08,540.59,0.9757,0.9526,0.6511,0.4827,1.0,1.0,0.9291,0.8676,0.0,0.0,1.0,1.0
2940.png,True,0.8289,0,147,569,240,131,570,96,256,0.695,0.6143,0.9723,0.6902,0.9885,208.19,361.87,647.0,0.9835,0.9675,0.706,0.5456,0.0,0.0,0.8495,0.7384,0.969,0.94,0.6619,0.4947
2523.png,True,0.5261,4,195,570,247,72,570,64,256,0.8398,0.7588,0.9089,0.8738,0.9698,246.65,252.58,632.51,0.9451,0.8958,0.5207,0.352,1.0,1.0,0.8482,0.7364,0.7249,0.5685,1.0,1.0
777.png,True,0.5929,0,158,568,231,103,570,96,256,0.8668,0.7799,0.9405,0.9386,0.9838,234.52,344.27,671.15,0.9641,0.9306,0.6823,0.5178,0.8287,0.7075,0.9101,0.8351,0.8154,0.6883,1.0,1.0
650.png,True,0.895,1,160,552,285,175,570,128,256,0.7882,0.6641,0.9357,0.8537,0.98,240.48,437.92,770.57,0.9658,0.9339,0.6407,0.4713,0.8447,0.7312,0.7503,0.6004,0.6884,0.5249,0.8391,0.7228
2597.png,True,0.8586,108,50,462,221,239,460,192,224,0.862,0.7854,0.9623,0.9409,0.9911,240.13,579.36,920.29,0.9771,0.9552,1.0,1.0,0.5495,0.3789,0.8781,0.7828,0.9497,0.9042,0.8175,0.6913
1747.png,True,0.6981,0,161,570,264,145,570,128,256,0.7093,0.6241,0.9415,0.9148,0.9818,257.95,450.74,824.63,0.9693,0.9404,0.7473,0.5966,0.8189,0.6933,0.0,0.0,0.902,0.8215,0.8183,0.6925
2052.png,True,0.4415,0,106,407,244,194,468,160,224,0.7294,0.6733,0.9707,0.9349,0.9849,270.71,415.92,780.72,0.9873,0.9749,0.0,0.0,0.6767,0.5113,1.0,1.0,0.7126,0.5535,1.0,1.0
699.png,True,0.3715,1,156,568,220,90,570,64,256,0.96,0.9336,0.9677,0.9822,0.9822,155.82,169.68,396.2,0.9826,0.9657,0.7772,0.6356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
308.png,True,0.649,2,48,568,159,155,570,128,256,0.7581,0.6701,0.9364,0.8236,0.9837,182.92,294.03,547.83,0.966,0.9343,0.6732,0.5074,0.8824,0.7895,0.7932,0.6573,0.2338,0.1324,1.0,1.0
277.png,True,0.5196,0,130,567,187,79,570,64,256,0.7681,0.7226,0.9547,0.8129,0.9758,155.23,175.18,406.09,0.9748,0.9508,0.7779,0.6365,1.0,1.0,0.8562,0.7486,0.0,0.0,1.0,1.0
528.png,True,0.7471,115,176,568,274,138,523,96,256,0.7956,0.7253,0.926,0.8443,0.9815,183.16,233.14,487.4,0.9687,0.9394,1.0,1.0,0.9113,0.8371,0.4591,0.2979,0.4342,0.2773,1.0,1.0
2974.png,True,0.5839,0,173,569,254,113,570,96,256,0.8865,0.828,0.9586,0.9596,0.9803,156.62,235.71,461.24,0.9785,0.958,0.6377,0.4681,1.0,1.0,0.703,0.5421,1.0,1.0,1.0,1.0
1694.png,True,0.6407,73,205,568,306,141,570,96,256,0.8033,0.6966,0.9339,0.8624,0.9713,180.19,233.76,489.39,0.9628,0.9282,0.6847,0.5206,0.6699,0.5036,1.0,1.0,0.8588,0.7525,0.6438,0.4747
520.png,True,0.4749,236,211,569,269,82,384,64,192,0.8002,0.7743,0.9041,0.9608,0.9739,158.43,145.83,377.63,0.9504,0.9055,1.0,1.0,0.8509,0.7404,0.0,0.0,1.0,1.0,1.0,1.0
523.png,True,0.5223,191,196,556,271,105,434,96,224,0.7303,0.6798,0.9188,0.7413,0.976,163.88,280.13,513.63,0.9571,0.9178,1.0,1.0,0.8813,0.7877,0.5434,0.3731,0.0,0.0,1.0,1.0
1649.png,True,0.3538,0,178,553,229,71,570,64,256,0.8854,0.8274,0.9721,0.9181,0.9595,159.42,174.79,408.92,0.9854,0.9713,0.6566,0.4888,1.0,1.0,1.0,1.0,0.6705,0.5043,1.0,1.0
751.png,True,0.766,0,168,564,255,121,570,96,256,0.8126,0.7195,0.9386,0.9303,0.9853,164.35,261.67,495.61,0.9635,0.9295,0.792,0.6556,0.6026,0.4313,0.5677,0.3964,0.9496,0.904,1.0,1.0
2801.png,True,0.4758,251,96,568,228,184,367,128,192,0.6845,0.6036,0.9716,0.729,0.9722,153.84,266.98,491.02,0.9883,0.9769,0.6961,0.5339,0.6501,0.4816,1.0,1.0,0.7723,0.6291,0.0,0.0
766.png,True,0.803,0,139,568,233,132,570,96,256,0.8577,0.7747,0.9373,0.9249,0.9847,160.44,259.24,489.63,0.9659,0.934,0.7489,0.5986,0.6021,0.4308,0.914,0.8416,0.9152,0.8436,1.0,1.0
811.png,True,0.7894,0,176,570,259,117,570,96,256,0.9657,0.9406,0.9837,0.9773,0.9939,155.45,234.82,458.2,0.9899,0.9799,0.8201,0.6951,1.0,1.0,1.0,1.0,0.984,0.9686,1.0,1.0
372.png,True,0.5331,0,136,559,202,92,570,64,256,0.9272,0.8821,0.9622,0.9629,0.9767,158.84,179.42,409.72,0.9798,0.9604,0.6933,0.5306,1.0,1.0,1.0,1.0,0.8899,0.8017,1.0,1.0
1349.png,True,0.6751,5,122,569,205,117,570,96,256,0.8582,0.7703,0.9649,0.9194,0.9888,155.23,239.26,482.5,0.981,0.9628,0.7595,0.6122,0.8666,0.7646,0.8824,0.7895,0.66,0.4925,1.0,1.0
1749.png,True,0.7795,0,159,570,260,141,570,96,256,0.8752,0.7904,0.936,0.9434,0.9795,157.54,242.61,469.83,0.9594,0.922,0.7135,0.5545,0.8706,0.7708,1.0,1.0,0.8983,0.8154,0.8094,0.6799
1582.png,True,0.6074,0,101,569,207,148,570,128,256,0.8874,0.8075,0.9653,0.9149,0.9776,154.5,296.36,532.48,0.9815,0.9636,0.7767,0.6349,0.8765,0.7802,0.8793,0.7846,0.8106,0.6815,1.0,1.0
2761.png,True,0.666,0,136,568,226,126,570,96,256,0.9269,0.8747,0.9603,0.9582,0.9864,158.08,241.44,474.53,0.9736,0.9486,0.8004,0.6673,1.0,1.0,0.8182,0.6924,0.9689,0.9398,1.0,1.0
2791.png,False,0.0,0,0,570,380,380,570,256,256,0.7462,0.6949,0.9922,0.7723,0.9727,156.59,571.77,809.37,0.996,0.9921,0.7601,0.613,0.7213,0.564,1.0,1.0,1.0,1.0,0.0,0.0
1245.png,True,0.7373,0,152,569,267,161,570,128,256,0.9085,0.8479,0.9645,0.9573,0.9922,253.9,436.7,780.61,0.9781,0.9571,0.7179,0.5599,1.0,1.0,0.9284,0.8664,0.8265,0.7043,1.0,1.0
1346.png,True,0.5324,0,184,566,284,140,570,96,256,0.7593,0.7109,0.9738,0.9351,0.9763,240.93,359.07,692.94,0.9874,0.9752,0.781,0.6406,0.0,0.0,1.0,1.0,0.7877,0.6497,1.0,1.0
785.png,True,0.6713,2,154,569,228,104,570,96,256,0.8754,0.8105,0.9656,0.8903,0.9889,233.08,346.48,672.67,0.9774,0.9559,0.7621,0.6156,1.0,1.0,0.9438,0.8936,0.5692,0.3978,1.0,1.0
651.png,True,0.3765,45,129,492,239,154,559,128,256,0.9465,0.9175,0.979,0.9699,0.9699,256.88,432.14,774.18,0.9891,0.9785,0.69,0.5267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
