fname,detected,yolo_conf,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
2138.png,True,0.6761,0,36,255,175,159,256,160,256,0.9049,0.8523,0.9821,0.9044,0.951,75.56,604.41,1155.23,0.9907,0.9816,0.6503,0.4818,0.7882,0.6504,1.0,1.0,1.0,1.0,1.0,1.0
892.png,True,0.5834,0,85,256,139,62,256,64,256,0.9655,0.9371,0.9845,0.9806,0.9854,79.64,250.59,833.22,0.9917,0.9835,0.8806,0.7867,1.0,1.0,0.9205,0.8527,1.0,1.0,1.0,1.0
2018.png,True,0.4997,0,66,253,130,72,256,96,256,0.5218,0.4421,0.9215,0.8377,0.9471,53.02,255.31,599.12,0.9579,0.9192,0.0,0.0,0.0,0.0,0.8357,0.7178,0.5888,0.4173,0.7485,0.5981
1934.png,True,0.448,1,96,255,152,64,256,64,256,0.8891,0.8176,0.9713,0.8999,0.958,49.86,189.76,604.11,0.9847,0.9699,0.7312,0.5763,1.0,1.0,0.8216,0.6972,0.7969,0.6624,1.0,1.0
2439.png,True,0.657,0,106,255,174,78,256,96,256,0.9353,0.8851,0.9727,0.9353,0.9815,49.75,247.83,717.99,0.9845,0.9694,0.8328,0.7136,1.0,1.0,0.8985,0.8157,0.8961,0.8118,1.0,1.0
1242.png,True,0.5088,0,92,256,165,83,256,96,256,0.8109,0.7933,0.9876,0.9861,0.9861,45.61,250.37,717.25,0.9935,0.987,0.8717,0.7726,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1193.png,True,0.686,0,101,256,177,86,256,96,256,0.9344,0.883,0.9673,0.9409,0.9801,61.4,273.08,737.33,0.9817,0.964,0.8711,0.7716,1.0,1.0,0.8654,0.7627,0.8885,0.7994,1.0,1.0
491.png,True,0.6807,0,105,256,200,109,256,128,256,0.952,0.916,0.9919,0.9844,0.9858,51.78,347.83,653.64,0.9958,0.9917,0.8795,0.7848,1.0,1.0,0.8367,0.7193,1.0,1.0,1.0,1.0
1362.png,True,0.6176,0,79,255,163,96,256,96,256,0.9218,0.8607,0.9731,0.9327,0.9878,58.5,317.45,646.81,0.9863,0.9729,0.9172,0.8471,0.9053,0.827,0.9052,0.8268,0.8169,0.6905,1.0,1.0
1501.png,True,0.5599,1,85,255,151,76,256,96,256,0.9675,0.9412,0.9871,0.974,0.9857,50.31,289.9,627.44,0.9931,0.9863,0.8664,0.7643,1.0,1.0,1.0,1.0,0.9455,0.8966,1.0,1.0
1631.png,True,0.6301,0,93,256,159,76,256,96,256,0.7296,0.661,0.9451,0.8829,0.9724,47.79,247.41,634.9,0.9662,0.9347,0.7246,0.5682,0.0,0.0,0.8887,0.7997,0.7977,0.6635,1.0,1.0
2622.png,True,0.5717,0,135,256,219,96,256,96,256,0.8324,0.7309,0.9531,0.8393,0.9675,50.36,237.52,639.97,0.978,0.957,0.7127,0.5536,0.8149,0.6877,0.7723,0.629,0.7165,0.5583,1.0,1.0
1357.png,True,0.6648,0,75,254,164,101,256,128,256,0.9088,0.8403,0.9667,0.9046,0.9842,61.99,337.99,884.22,0.9822,0.965,0.8327,0.7134,0.9045,0.8257,0.9202,0.8523,0.8132,0.6853,1.0,1.0
2754.png,True,0.3466,0,116,253,158,48,256,64,256,0.6453,0.5526,0.8545,0.8048,0.933,50.47,181.72,585.46,0.9118,0.8379,1.0,1.0,0.757,0.609,0.0,0.0,0.5247,0.3557,0.6783,0.5132
1056.png,True,0.8391,0,121,255,204,95,256,96,256,0.9474,0.9068,0.9773,0.9722,0.9918,49.67,272.57,580.46,0.9855,0.9713,0.82,0.6949,1.0,1.0,0.9137,0.8411,0.9654,0.9332,1.0,1.0
418.png,True,0.4509,2,129,256,230,115,256,128,256,0.7337,0.6808,0.9788,0.7652,0.9582,83.54,526.19,1885.06,0.9912,0.9826,0.7873,0.6493,0.6234,0.4529,0.0,0.0,1.0,1.0,1.0,1.0
628.png,True,0.706,0,90,255,194,118,256,128,256,0.7168,0.5979,0.9121,0.6989,0.9535,84.74,448.45,1083.08,0.9461,0.8977,0.6179,0.4471,0.8983,0.8154,0.7823,0.6424,0.2986,0.1755,0.7574,0.6096
1433.png,True,0.591,0,105,256,191,98,256,128,256,0.8916,0.8415,0.9786,0.8802,0.9877,87.56,474.72,985.57,0.9878,0.9759,0.502,0.3351,1.0,1.0,0.9254,0.8611,0.9345,0.877,1.0,1.0
1502.png,True,0.5286,1,85,256,154,79,256,96,256,0.9606,0.9306,0.9839,0.9552,0.9753,89.07,396.93,910.64,0.9914,0.983,0.8287,0.7075,1.0,1.0,1.0,1.0,0.9436,0.8933,1.0,1.0
1697.png,True,0.5529,0,135,254,222,99,256,128,256,0.6598,0.5627,0.9545,0.8133,0.9653,86.14,478.03,929.37,0.976,0.9531,0.7755,0.6333,0.8882,0.7989,0.0,0.0,0.5939,0.4223,0.725,0.5686
1857.png,True,0.4541,1,127,256,175,54,256,64,256,0.4611,0.4344,0.9504,0.9668,0.967,55.52,194.51,629.13,0.974,0.9493,0.7929,0.6568,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2661.png,True,0.7089,0,97,255,176,91,256,96,256,0.9279,0.8749,0.9751,0.9297,0.9792,50.33,249.39,672.08,0.9862,0.9729,0.7868,0.6486,1.0,1.0,0.914,0.8416,0.8803,0.7861,1.0,1.0
2297.png,True,0.5216,0,76,254,187,127,256,128,256,0.9029,0.8393,0.986,0.9307,0.978,59.47,350.9,811.85,0.9928,0.9857,0.7202,0.5627,1.0,1.0,0.8235,0.7,0.8811,0.7875,1.0,1.0
70.png,True,0.6846,0,92,255,190,112,256,128,256,0.8564,0.7864,0.9534,0.8557,0.9465,58.45,313.11,786.73,0.9742,0.9497,0.6842,0.52,1.0,1.0,0.9307,0.8704,0.549,0.3783,1.0,1.0
1479.png,True,0.7812,0,116,256,199,95,256,96,256,0.8091,0.7887,0.9862,0.8182,0.9939,57.22,307.57,877.19,0.9918,0.9837,0.8915,0.8042,1.0,1.0,0.9712,0.944,0.0,0.0,1.0,1.0
1311.png,True,0.613,0,70,256,150,92,256,96,256,0.8932,0.8229,0.9695,0.9104,0.9721,64.05,365.57,993.32,0.9854,0.9713,0.8217,0.6974,0.7827,0.643,1.0,1.0,0.7696,0.6255,1.0,1.0
14.png,True,0.551,0,19,254,144,143,256,160,256,0.7922,0.7667,0.9889,0.81,0.9565,53.09,482.11,1016.88,0.9944,0.9888,0.759,0.6117,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
874.png,True,0.6019,0,89,256,140,59,256,64,256,0.871,0.8087,0.9639,0.8509,0.9587,50.93,187.17,542.2,0.98,0.9609,0.8376,0.7206,1.0,1.0,0.9149,0.8432,0.4936,0.3277,1.0,1.0
2151.png,True,0.5963,0,70,256,204,152,256,160,256,0.6023,0.5356,0.9394,0.7511,0.9731,50.44,435.05,1643.74,0.9828,0.9661,0.1311,0.0701,0.8827,0.7901,0.9211,0.8537,0.0,0.0,0.6959,0.5336
222.png,True,0.5674,0,95,256,176,93,256,96,256,0.7481,0.6907,0.9617,0.9128,0.9748,50.82,258.44,554.51,0.9774,0.9557,0.7766,0.6347,0.0,0.0,0.9575,0.9185,0.777,0.6353,1.0,1.0
42.png,True,0.6785,1,76,256,157,93,256,96,256,0.7709,0.727,0.9569,0.7635,0.9666,57.53,259.34,611.34,0.9754,0.952,1.0,1.0,1.0,1.0,0.8732,0.775,0.0,0.0,0.7769,0.6352
1740.png,True,0.5886,0,98,254,184,98,256,128,256,0.8981,0.8283,0.9542,0.9017,0.9646,48.32,355.75,748.28,0.9746,0.9504,0.8012,0.6684,0.7986,0.6647,1.0,1.0,0.8141,0.6865,1.0,1.0
1767.png,True,0.8218,0,112,255,208,110,256,128,256,0.7962,0.7041,0.8776,0.7356,0.9275,71.95,493.47,868.75,0.9287,0.8668,1.0,1.0,0.6612,0.4938,0.4772,0.3134,0.7099,0.5502,1.0,1.0
1797.png,True,0.5039,0,75,253,154,91,256,96,256,0.7385,0.6866,0.9722,0.8828,0.9469,89.65,375.02,775.84,0.9852,0.9708,0.63,0.4598,0.8157,0.6888,0.0,0.0,1.0,1.0,1.0,1.0
764.png,True,0.7855,0,83,256,158,85,256,96,256,0.8874,0.8068,0.9187,0.8652,0.9587,88.97,380.75,853.67,0.9472,0.8997,0.8856,0.7947,0.7581,0.6104,0.9155,0.8442,0.8176,0.6915,1.0,1.0
441.png,True,0.5753,0,33,254,125,104,256,128,256,0.8682,0.782,0.9866,0.851,0.9705,92.38,504.52,1098.31,0.9931,0.9862,0.8193,0.6939,0.873,0.7746,0.8178,0.6917,0.7059,0.5455,1.0,1.0
106.png,True,0.4852,0,71,256,172,115,256,128,256,0.7538,0.708,0.9911,0.9361,0.9633,68.1,338.38,992.99,0.9955,0.991,0.0,0.0,0.6632,0.4962,1.0,1.0,0.8641,0.7607,1.0,1.0
362.png,True,0.369,0,60,255,119,67,256,96,256,0.841,0.7506,0.9565,0.8666,0.9714,53.54,252.46,841.01,0.979,0.9588,0.8693,0.7688,0.8827,0.79,0.72,0.5625,0.5952,0.4237,1.0,1.0
1186.png,True,0.405,0,91,255,155,72,256,96,256,0.7367,0.693,0.9633,0.8878,0.9408,50.72,265.05,723.71,0.9832,0.967,0.5291,0.3597,0.0,0.0,0.9078,0.8312,1.0,1.0,1.0,1.0
1129.png,True,0.3477,0,144,254,182,44,256,64,256,0.8872,0.8156,0.9672,0.8437,0.9502,50.65,175.57,602.72,0.9823,0.9652,0.7047,0.544,1.0,1.0,0.8292,0.7082,0.8068,0.6762,1.0,1.0
890.png,True,0.4073,0,89,256,134,51,256,64,256,0.9013,0.8305,0.9612,0.9021,0.979,51.74,181.17,600.62,0.9772,0.9554,0.7496,0.5995,0.8448,0.7314,0.9146,0.8426,0.9215,0.8544,1.0,1.0
2567.png,True,0.6195,0,50,255,156,120,256,128,256,0.9611,0.9308,0.9893,0.9727,0.9857,59.07,352.23,885.42,0.9944,0.9889,0.8451,0.7317,1.0,1.0,1.0,1.0,0.9273,0.8645,1.0,1.0
1029.png,True,0.577,0,29,256,217,214,256,224,256,0.5787,0.495,0.9838,0.8149,0.9844,52.46,579.88,910.06,0.992,0.9841,0.1818,0.1,0.8615,0.7567,0.6542,0.4862,0.0,0.0,0.7829,0.6433
2494.png,True,0.5845,0,89,254,183,108,256,128,256,0.9044,0.8461,0.9804,0.9252,0.9773,55.33,363.9,667.97,0.9896,0.9795,0.6502,0.4817,1.0,1.0,0.9091,0.8333,0.8776,0.7819,1.0,1.0
1813.png,True,0.5582,0,65,254,157,104,256,128,256,0.3411,0.289,0.9353,0.6428,0.9527,50.21,346.57,853.41,0.9882,0.9766,0.7012,0.5399,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.2173
218.png,True,0.6448,0,93,256,170,87,256,96,256,0.9303,0.8774,0.9594,0.9352,0.9772,65.94,278.1,834.75,0.9745,0.9502,0.8201,0.695,1.0,1.0,0.9303,0.8696,0.8569,0.7497,1.0,1.0
199.png,False,0.0,0,0,256,256,256,256,256,256,0.8126,0.7963,0.9984,0.992,0.992,47.7,724.63,1073.95,0.9992,0.9984,0.8762,0.7797,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
456.png,True,0.5523,0,29,254,127,112,256,128,256,0.9743,0.9551,0.9915,0.978,0.978,54.83,352.3,673.08,0.9956,0.9912,0.85,0.7391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71.png,True,0.6735,0,89,254,188,113,256,128,256,0.9441,0.8999,0.9789,0.9705,0.988,62.55,353.48,758.87,0.988,0.9762,0.8351,0.7168,1.0,1.0,0.9232,0.8574,0.9184,0.8491,1.0,1.0
2844.png,True,0.5147,0,94,255,154,68,256,96,256,0.6447,0.5702,0.9523,0.8021,0.956,100.29,409.08,779.21,0.9803,0.9613,0.0,0.0,0.5807,0.4092,0.8712,0.7718,0.4361,0.2789,1.0,1.0
1497.png,True,0.6224,0,86,255,154,78,256,96,256,0.9197,0.8695,0.9814,0.9419,0.9751,74.18,367.38,1938.34,0.9903,0.9808,0.769,0.6247,1.0,1.0,1.0,1.0,0.7589,0.6114,1.0,1.0
646.png,True,0.5833,0,122,256,197,85,256,96,256,0.6771,0.5868,0.9248,0.6953,0.9441,78.24,392.59,1005.78,0.9559,0.9155,0.8183,0.6925,0.5696,0.3982,0.8076,0.6772,0.0,0.0,0.9113,0.8371
2384.png,True,0.7162,1,42,256,151,125,256,128,256,0.8052,0.691,0.9523,0.835,0.9772,52.13,330.14,757.44,0.9771,0.9552,0.7181,0.5602,0.7854,0.6466,0.8936,0.8077,0.6038,0.4325,0.8529,0.7436
567.png,True,0.5899,0,95,255,189,108,256,128,256,0.9555,0.9289,0.9872,0.9817,0.9817,49.81,338.05,639.96,0.9935,0.987,0.7395,0.5867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
519.png,True,0.52,0,93,256,181,100,256,128,256,0.7687,0.7259,0.9767,0.944,0.9868,53.05,349.13,674.24,0.9877,0.9757,0.7434,0.5915,0.8813,0.7878,0.0,0.0,1.0,1.0,1.0,1.0
2479.png,True,0.5654,0,73,256,184,127,256,128,256,0.8812,0.8219,0.9796,0.925,0.9778,52.57,345.26,871.67,0.9894,0.9789,0.519,0.3504,1.0,1.0,0.8839,0.792,0.8951,0.8101,1.0,1.0
2920.png,True,0.4416,0,114,252,171,65,256,96,256,0.7263,0.5851,0.918,0.7031,0.9491,51.2,256.13,631.34,0.9546,0.9131,0.6066,0.4354,0.7546,0.6059,0.7464,0.5954,0.6073,0.4361,0.6882,0.5246
1007.png,True,0.5522,0,58,256,131,83,256,96,256,0.6849,0.6194,0.9759,0.959,0.9834,55.21,267.29,733.18,0.9877,0.9757,0.8522,0.7425,0.8412,0.7259,0.4282,0.2724,0.0,0.0,1.0,1.0
2977.png,True,0.6171,0,109,256,184,85,256,96,256,0.7689,0.7244,0.9815,0.9278,0.9643,51.96,253.82,725.92,0.9904,0.9811,0.8104,0.6813,1.0,1.0,0.8125,0.6842,0.0,0.0,1.0,1.0
2970.png,True,0.4812,0,72,254,172,114,256,128,256,0.7505,0.6997,0.9828,0.7641,0.9661,48.74,336.95,787.82,0.9911,0.9824,0.752,0.6026,0.7601,0.613,1.0,1.0,1.0,1.0,0.0,0.0
2900.png,True,0.5365,0,96,256,178,94,256,96,256,0.489,0.4601,0.9642,0.8293,0.9495,69.74,268.87,586.39,0.9862,0.9727,0.8474,0.7352,0.1002,0.0527,0.0,0.0,0.0,0.0,1.0,1.0
121.png,True,0.4734,0,86,254,181,109,256,128,256,0.4735,0.4535,0.9757,0.8093,0.9879,51.03,366.14,934.58,0.9896,0.9794,0.0,0.0,0.8515,0.7413,0.0,0.0,0.0,0.0,1.0,1.0
513.png,True,0.4697,0,49,255,115,76,256,96,256,0.7235,0.6581,0.9622,0.7064,0.9567,49.87,255.14,676.84,0.9804,0.9616,0.6418,0.4726,0.0,0.0,0.9119,0.838,0.8071,0.6765,1.0,1.0
2426.png,True,0.7353,0,97,255,175,88,256,96,256,0.9164,0.8585,0.9644,0.9314,0.9819,50.61,257.62,550.62,0.979,0.9588,0.7471,0.5963,1.0,1.0,0.9254,0.8611,0.8471,0.7347,1.0,1.0
1393.png,True,0.3483,0,47,255,142,109,256,128,256,0.8977,0.8494,0.9914,0.8724,0.9397,53.65,301.41,1062.17,0.9957,0.9913,0.5486,0.378,1.0,1.0,0.8421,0.7273,1.0,1.0,1.0,1.0
2547.png,True,0.5476,0,92,253,169,87,256,96,256,0.7093,0.6315,0.9184,0.8797,0.9672,48.44,234.84,526.06,0.9538,0.9116,0.699,0.5373,0.0,0.0,0.8325,0.7131,0.7707,0.6269,1.0,1.0
610.png,True,0.5502,0,132,252,188,64,256,64,256,0.6934,0.6405,0.9639,0.8488,0.9773,80.27,266.65,717.41,0.9783,0.9575,0.8583,0.7518,0.0,0.0,0.9489,0.9028,0.375,0.2308,1.0,1.0
1533.png,True,0.7724,0,80,256,247,188,256,192,256,0.9592,0.9282,0.9823,0.9825,0.9948,85.34,714.21,1400.8,0.9898,0.9799,0.8258,0.7033,1.0,1.0,1.0,1.0,0.9395,0.8859,1.0,1.0
1835.png,True,0.7054,1,117,256,204,99,256,128,256,0.7099,0.6331,0.9551,0.8614,0.956,89.72,482.43,2270.0,0.9776,0.9562,0.7842,0.645,0.0,0.0,0.7651,0.6196,0.7322,0.5775,1.0,1.0
805.png,True,0.8884,0,72,255,177,119,256,128,256,0.9403,0.8943,0.9732,0.9452,0.9836,52.79,342.65,707.02,0.9831,0.9667,0.8743,0.7767,1.0,1.0,0.83,0.7094,0.9544,0.9128,1.0,1.0
2607.png,True,0.5608,0,62,254,134,82,256,96,256,0.7339,0.6796,0.9797,0.7792,0.9673,76.01,288.93,616.78,0.9895,0.9792,0.6579,0.4902,1.0,1.0,0.7563,0.6081,0.0,0.0,1.0,1.0
1370.png,True,0.6268,0,84,254,172,100,256,128,256,0.7645,0.7138,0.9797,0.9483,0.9901,51.96,321.85,1462.41,0.9888,0.9779,0.844,0.7302,0.0,0.0,0.9427,0.8916,0.8117,0.683,1.0,1.0
822.png,True,0.631,0,101,255,174,83,256,96,256,0.9637,0.9345,0.9819,0.9548,0.9772,52.29,262.15,747.12,0.99,0.9801,0.865,0.762,1.0,1.0,1.0,1.0,0.9275,0.8647,1.0,1.0
2132.png,True,0.5142,0,105,254,176,81,256,96,256,0.8965,0.8298,0.9717,0.8984,0.9689,51.5,278.7,742.21,0.9846,0.9697,0.6958,0.5335,1.0,1.0,0.8456,0.7325,0.8527,0.7432,1.0,1.0
2966.png,True,0.437,0,32,255,170,158,256,160,256,0.6229,0.5964,0.9854,0.6488,0.9437,48.59,404.67,913.03,0.9926,0.9852,0.7448,0.5933,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2188.png,True,0.6798,0,86,256,148,70,256,96,256,0.681,0.5857,0.9368,0.8545,0.9578,47.72,266.84,742.49,0.9627,0.9282,0.8154,0.6884,0.0,0.0,0.8,0.6667,0.6523,0.484,0.8553,0.7472
1450.png,True,0.558,0,103,254,186,95,256,96,256,0.9469,0.9121,0.9833,0.9619,0.9897,57.71,285.3,759.93,0.9908,0.9818,0.7428,0.5908,1.0,1.0,0.9475,0.9002,1.0,1.0,1.0,1.0
1328.png,True,0.459,0,96,255,197,115,256,128,256,0.8814,0.8159,0.9874,0.9339,0.9853,54.75,370.85,712.44,0.9941,0.9883,0.8278,0.7062,0.5856,0.4141,1.0,1.0,0.8807,0.7868,1.0,1.0
2385.png,True,0.653,1,44,256,151,121,256,128,256,0.8362,0.7349,0.9558,0.8655,0.981,55.1,374.01,791.03,0.977,0.9551,0.6573,0.4895,0.7206,0.5632,0.9348,0.8775,0.8279,0.7063,0.8997,0.8177
1858.png,True,0.4034,1,127,256,165,44,256,64,256,0.4257,0.3931,0.952,0.9091,0.9092,53.34,202.43,774.78,0.975,0.9512,0.5792,0.4077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2355.png,True,0.6049,0,102,254,205,117,256,128,256,0.8704,0.7929,0.9309,0.8489,0.9449,67.52,493.45,1198.28,0.9658,0.9338,0.776,0.634,0.656,0.4881,0.8247,0.7017,1.0,1.0,1.0,1.0
1200.png,True,0.6502,0,92,256,167,85,256,96,256,0.959,0.9265,0.9878,0.947,0.9773,75.7,364.0,961.22,0.9936,0.9872,0.8852,0.7941,1.0,1.0,1.0,1.0,0.875,0.7778,1.0,1.0
601.png,True,0.6369,0,129,253,197,78,256,96,256,0.7912,0.7611,0.98,0.9424,0.9899,81.73,430.39,1021.05,0.9873,0.9749,0.7965,0.6618,0.0,0.0,0.9636,0.9297,1.0,1.0,1.0,1.0
2368.png,True,0.488,0,65,255,128,71,256,96,256,0.9358,0.8931,0.9755,0.9459,0.9659,94.75,463.0,1628.01,0.9869,0.9742,0.7443,0.5928,1.0,1.0,0.8836,0.7914,1.0,1.0,1.0,1.0
2461.png,True,0.5838,1,66,256,200,152,256,160,256,0.7481,0.6212,0.9832,0.7307,0.9544,54.28,457.23,772.55,0.9913,0.9827,0.5672,0.3958,0.5619,0.3907,0.7628,0.6165,0.796,0.6611,0.8097,0.6802
618.png,True,0.5716,0,120,254,186,76,256,96,256,0.8077,0.7883,0.987,0.975,0.9751,54.72,303.8,673.05,0.9932,0.9865,0.8529,0.7436,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1244.png,True,0.6799,0,103,256,184,93,256,96,256,0.9364,0.9012,0.9751,0.9245,0.9869,65.57,257.5,598.7,0.9845,0.9695,0.6653,0.4985,1.0,1.0,0.9687,0.9393,1.0,1.0,1.0,1.0
2940.png,True,0.7834,0,90,256,175,97,256,128,256,0.8239,0.7456,0.9769,0.8065,0.9799,49.2,368.87,892.69,0.9869,0.9741,0.495,0.3289,1.0,1.0,0.869,0.7684,0.9797,0.9603,0.6129,0.4419
2523.png,True,0.3743,0,124,254,166,48,256,64,256,0.8708,0.7926,0.9248,0.8252,0.9602,47.97,179.03,481.3,0.9548,0.9136,0.6745,0.5089,1.0,1.0,0.8493,0.7381,0.7462,0.5952,1.0,1.0
777.png,True,0.647,0,100,255,166,76,256,96,256,0.9153,0.8502,0.9656,0.9263,0.9856,56.32,283.14,851.86,0.98,0.9608,0.8075,0.6772,0.8747,0.7773,0.926,0.8623,0.9035,0.824,1.0,1.0
650.png,True,0.7368,0,106,256,195,101,256,128,256,0.6394,0.5364,0.9015,0.714,0.9534,50.79,378.28,723.92,0.9472,0.8996,0.6984,0.5366,0.7592,0.6119,0.5455,0.375,0.0,0.0,0.8861,0.7955
2597.png,True,0.6069,2,37,191,150,129,210,160,224,0.8654,0.7853,0.9498,0.9273,0.984,54.77,411.66,1673.98,0.9684,0.9388,1.0,1.0,0.5917,0.4202,0.9165,0.8459,0.8996,0.8175,0.8161,0.6893
1747.png,True,0.6744,0,101,255,178,87,256,96,256,0.8743,0.7858,0.9254,0.875,0.9615,52.82,256.28,903.18,0.9552,0.9143,0.8161,0.6894,0.8801,0.7859,1.0,1.0,0.7882,0.6504,0.8059,0.6749
2052.png,True,0.6028,0,68,256,193,143,256,160,256,0.7074,0.653,0.9793,0.8646,0.937,49.8,412.89,708.37,0.9904,0.9809,0.0,0.0,0.7504,0.6006,1.0,1.0,0.5034,0.3364,1.0,1.0
699.png,True,0.6066,0,89,254,155,76,256,96,256,0.7935,0.7679,0.9808,0.9421,0.9421,55.22,322.02,892.77,0.99,0.9802,0.7708,0.627,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
308.png,True,0.5171,0,38,256,101,71,256,96,256,0.6149,0.5223,0.877,0.7398,0.9487,51.26,252.04,561.07,0.924,0.8587,0.875,0.7778,0.759,0.6116,0.8286,0.7074,0.303,0.1786,0.0,0.0
277.png,True,0.5406,0,80,256,129,55,256,64,256,0.8971,0.8354,0.9741,0.871,0.9729,62.94,244.32,598.13,0.9857,0.9719,0.7968,0.6622,1.0,1.0,0.9379,0.883,0.6623,0.495,1.0,1.0
528.png,True,0.7107,0,104,255,190,98,256,128,256,0.7005,0.6526,0.9174,0.7495,0.9708,80.29,508.39,936.94,0.9708,0.9432,1.0,1.0,0.8459,0.7329,0.3866,0.2396,0.0,0.0,1.0,1.0
2974.png,True,0.6555,0,113,256,186,83,256,96,256,0.8992,0.8445,0.9757,0.9033,0.96,75.43,405.97,924.65,0.9874,0.9751,0.7589,0.6115,1.0,1.0,0.6488,0.4801,1.0,1.0,1.0,1.0
1694.png,True,0.5008,0,133,254,216,95,256,96,256,0.7778,0.6689,0.951,0.7607,0.9541,81.13,372.36,997.58,0.9732,0.9477,0.7465,0.5955,0.7968,0.6622,1.0,1.0,0.56,0.3889,0.5904,0.4188
520.png,True,0.5256,0,95,256,186,103,256,128,256,0.6496,0.6351,0.9796,0.9846,0.986,75.59,490.73,978.19,0.9892,0.9786,0.0,0.0,0.9082,0.8318,0.0,0.0,1.0,1.0,1.0,1.0
523.png,True,0.5221,0,98,256,187,101,256,128,256,0.5951,0.5489,0.956,0.7534,0.9782,98.51,377.49,782.02,0.9791,0.959,0.0,0.0,0.8695,0.7691,0.7222,0.5652,0.0,0.0,1.0,1.0
1649.png,True,0.4509,0,100,255,162,70,256,96,256,0.8126,0.7621,0.983,0.766,0.8855,74.16,303.94,697.81,0.9914,0.9829,0.5862,0.4146,1.0,1.0,1.0,1.0,0.2982,0.1753,1.0,1.0
751.png,True,0.774,0,103,256,179,86,256,96,256,0.8516,0.7703,0.9634,0.8862,0.9793,50.57,253.3,606.5,0.9799,0.9605,0.8807,0.7868,0.7547,0.606,0.5566,0.3856,0.9378,0.8828,1.0,1.0
2801.png,True,0.4983,0,46,256,164,134,256,160,256,0.6506,0.5674,0.9779,0.6424,0.948,49.56,417.95,865.22,0.9905,0.9813,0.69,0.5268,0.5113,0.3434,1.0,1.0,0.7119,0.5527,0.0,0.0
766.png,True,0.8259,0,84,256,161,87,256,96,256,0.8754,0.7982,0.944,0.866,0.9732,56.5,277.23,653.84,0.966,0.9343,0.848,0.7361,0.6159,0.445,0.9021,0.8216,0.9203,0.8524,1.0,1.0
811.png,True,0.8127,0,104,256,176,82,256,96,256,0.9726,0.95,0.9834,0.9632,0.9872,55.84,284.33,787.34,0.9899,0.98,0.8789,0.784,1.0,1.0,1.0,1.0,0.9668,0.9358,1.0,1.0
372.png,True,0.5654,0,64,253,143,91,256,96,256,0.9142,0.8631,0.9839,0.899,0.9704,51.95,252.77,750.5,0.9916,0.9834,0.7867,0.6484,1.0,1.0,1.0,1.0,0.7071,0.5469,1.0,1.0
1349.png,True,0.6354,0,77,254,158,93,256,96,256,0.8623,0.7898,0.9792,0.8756,0.9894,50.48,262.65,1026.06,0.9888,0.9779,0.85,0.7391,0.9199,0.8517,0.9065,0.8291,0.5088,0.3412,1.0,1.0
1749.png,True,0.6392,0,102,254,175,83,256,96,256,0.7001,0.6085,0.9151,0.8665,0.9568,49.99,259.94,802.34,0.9452,0.8961,0.779,0.638,0.8886,0.7995,0.0,0.0,0.7772,0.6355,0.8107,0.6817
1582.png,True,0.6311,0,68,256,146,88,256,96,256,0.8466,0.752,0.9519,0.8021,0.947,50.31,270.89,568.01,0.9734,0.9482,0.801,0.668,0.7645,0.6188,0.8759,0.7793,0.6648,0.4979,1.0,1.0
2761.png,True,0.7151,0,82,255,164,94,256,96,256,0.9259,0.8768,0.9653,0.9317,0.9811,51.85,250.49,788.0,0.978,0.9569,0.7211,0.5638,1.0,1.0,0.8767,0.7805,0.9793,0.9595,1.0,1.0
