fname,detected,roi_confidence,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
2158.png,True,0.8122,0,55,254,161,106,254,128,256,0.7712,0.6691,0.9695,0.8795,0.9763,2.94,457.96,3566.07,0.985,0.9705,0.4138,0.2609,0.6963,0.534,0.8232,0.6996,0.7092,0.5494,1.0,1.0
387.png,True,0.8103,0,124,256,203,79,256,96,256,0.9399,0.8976,0.9824,0.9737,0.9847,4.0,663.47,2589.83,0.9907,0.9816,0.8451,0.7317,0.8039,0.6721,1.0,1.0,1.0,1.0,1.0,1.0
2138.png,True,0.9153,0,94,256,195,101,256,128,256,0.9197,0.8732,0.9787,0.9303,0.9686,1.9,446.11,1813.88,0.9887,0.9777,0.6589,0.4913,0.8703,0.7704,1.0,1.0,1.0,1.0,1.0,1.0
892.png,True,0.8911,0,72,256,145,73,256,96,256,0.9441,0.9039,0.9827,0.9611,0.9709,1.43,267.91,3069.8,0.9908,0.9818,0.8689,0.7681,1.0,1.0,0.8047,0.6733,1.0,1.0,1.0,1.0
2018.png,True,0.8952,0,58,256,150,92,256,96,256,0.7628,0.7085,0.964,0.9524,0.98,1.52,226.53,2468.12,0.9794,0.9596,1.0,1.0,0.0,0.0,0.8771,0.7812,0.8426,0.7281,0.8777,0.7821
1934.png,True,0.8671,0,94,256,167,73,256,96,256,0.8069,0.7341,0.9638,0.8227,0.921,1.49,238.63,1832.14,0.981,0.9627,0.325,0.1941,1.0,1.0,0.739,0.5861,0.7966,0.662,1.0,1.0
2439.png,True,0.8056,0,81,256,182,101,256,128,256,0.9387,0.8926,0.9824,0.9356,0.9844,1.54,364.98,2120.18,0.9904,0.9809,0.7964,0.6617,1.0,1.0,0.9319,0.8725,0.9133,0.8405,1.0,1.0
1242.png,True,0.7834,0,103,256,176,73,256,96,256,0.8048,0.7838,0.9834,0.96,0.9602,3.37,384.55,2176.52,0.9913,0.9827,0.8372,0.72,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1193.png,True,0.8888,0,100,256,177,77,256,96,256,0.9173,0.8572,0.9602,0.8874,0.9643,1.98,321.81,1971.16,0.9772,0.9553,0.7934,0.6576,1.0,1.0,0.8837,0.7916,0.8498,0.7388,1.0,1.0
491.png,True,0.9174,0,106,256,189,83,256,96,256,0.9598,0.9278,0.9896,0.9724,0.9864,1.63,256.09,2702.51,0.9946,0.9892,0.8764,0.78,1.0,1.0,0.8876,0.7979,1.0,1.0,1.0,1.0
1362.png,True,0.795,0,61,256,172,111,256,128,256,0.9007,0.8301,0.9724,0.9253,0.988,1.51,294.53,1789.19,0.987,0.9742,0.87,0.77,0.8908,0.8032,0.9177,0.8478,0.7384,0.5853,1.0,1.0
1501.png,False,0.8713,0,91,256,155,64,256,64,256,0.9608,0.9299,0.9802,0.9806,0.9899,1.44,167.35,2606.3,0.9892,0.9787,0.847,0.7346,1.0,1.0,1.0,1.0,0.9283,0.8662,1.0,1.0
1631.png,True,0.8594,0,56,256,167,111,256,128,256,0.7041,0.635,0.9595,0.8611,0.9695,1.47,316.6,3279.99,0.9768,0.9547,0.7558,0.6075,0.0,0.0,0.9137,0.8411,0.578,0.4065,1.0,1.0
2622.png,True,0.7307,0,113,256,243,130,256,160,256,0.7187,0.6208,0.9598,0.7949,0.9614,2.15,591.94,2440.68,0.9793,0.9595,0.5705,0.3991,0.8907,0.8029,0.5124,0.3444,0.3593,0.219,1.0,1.0
1357.png,True,0.8518,0,63,256,165,102,256,128,256,0.8994,0.8268,0.9649,0.899,0.9832,1.56,324.37,2568.77,0.9811,0.9628,0.7993,0.6657,0.9051,0.8266,0.9198,0.8516,0.791,0.6542,1.0,1.0
2754.png,True,0.6981,0,102,256,179,77,256,96,256,0.6695,0.5828,0.8992,0.836,0.9336,1.46,240.16,1578.15,0.9412,0.889,0.0,0.0,0.7829,0.6432,1.0,1.0,0.569,0.3976,0.7238,0.5672
1056.png,True,0.8707,0,55,256,219,164,256,192,256,0.9531,0.916,0.9892,0.9802,0.9963,1.44,483.52,3441.67,0.9938,0.9877,0.8499,0.7389,1.0,1.0,0.8982,0.8152,0.9764,0.954,1.0,1.0
418.png,True,0.9441,0,160,256,239,79,256,96,256,0.5201,0.4666,0.9616,0.7033,0.9418,1.4,252.36,3817.27,0.984,0.9685,0.7314,0.5766,0.4055,0.2543,0.0,0.0,0.0,0.0,1.0,1.0
628.png,True,0.7209,0,104,256,196,92,256,96,256,0.6996,0.5713,0.8763,0.6808,0.9429,1.97,335.32,1687.95,0.9209,0.8533,0.7368,0.5833,0.8791,0.7842,0.7129,0.5539,0.307,0.1813,0.6409,0.4715
1433.png,True,0.807,0,113,256,201,88,256,96,256,0.9549,0.9182,0.9833,0.9605,0.9939,1.49,237.88,2715.52,0.9903,0.9809,0.8515,0.7415,1.0,1.0,0.9453,0.8963,0.942,0.8903,1.0,1.0
1502.png,False,0.8651,0,91,256,155,64,256,64,256,0.9688,0.9433,0.9833,0.978,0.9879,1.52,183.54,1858.69,0.9909,0.9819,0.8706,0.7709,1.0,1.0,1.0,1.0,0.9513,0.9071,1.0,1.0
1697.png,True,0.8062,0,117,256,225,108,256,128,256,0.8456,0.7532,0.9633,0.8683,0.9696,1.56,322.44,3117.35,0.9797,0.9603,0.8144,0.6868,0.8996,0.8175,1.0,1.0,0.7161,0.5578,0.6637,0.4966
1857.png,True,0.86,0,113,256,182,69,256,96,256,0.6319,0.6076,0.9679,0.9715,0.9716,1.47,246.35,2510.09,0.9834,0.9673,0.8082,0.6781,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2661.png,True,0.8511,0,74,256,175,101,256,128,256,0.891,0.826,0.9721,0.8703,0.9637,1.91,482.08,1784.72,0.9848,0.9701,0.6679,0.5014,1.0,1.0,0.9246,0.8597,0.7689,0.6245,1.0,1.0
2297.png,True,0.8671,0,111,256,207,96,256,96,256,0.9195,0.8641,0.9855,0.9679,0.987,1.84,348.24,2843.15,0.9924,0.985,0.7432,0.5913,1.0,1.0,0.8591,0.7529,0.9221,0.8555,1.0,1.0
70.png,True,0.6387,0,48,256,188,140,256,160,256,0.8863,0.8201,0.9685,0.8943,0.9622,1.51,378.19,1956.26,0.9828,0.9662,0.7155,0.5571,1.0,1.0,0.9337,0.8757,0.6858,0.5218,1.0,1.0
1479.png,True,0.8779,0,94,256,195,101,256,128,256,0.8047,0.7818,0.9872,0.7963,0.9909,1.69,308.4,2565.61,0.9925,0.985,0.8627,0.7586,1.0,1.0,0.9727,0.9469,0.0,0.0,1.0,1.0
1311.png,True,0.8908,0,73,256,155,82,256,96,256,0.8989,0.8316,0.9732,0.894,0.974,1.68,260.5,1560.58,0.9873,0.9749,0.7478,0.5972,0.8451,0.7318,1.0,1.0,0.8134,0.6855,1.0,1.0
14.png,True,0.7865,0,53,256,161,108,256,128,256,0.7933,0.768,0.9862,0.8052,0.9524,1.56,317.43,2807.13,0.9929,0.9859,0.7669,0.6219,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
874.png,True,0.8825,0,63,256,149,86,256,96,256,0.9036,0.8477,0.9805,0.8916,0.972,2.06,383.4,2527.96,0.9896,0.9793,0.8799,0.7856,1.0,1.0,0.931,0.8709,0.6212,0.4506,1.0,1.0
2151.png,True,0.7163,0,51,256,182,131,256,160,256,0.5644,0.4981,0.9327,0.7104,0.9692,1.58,427.79,2880.81,0.977,0.9551,0.1034,0.0545,0.8665,0.7644,0.9343,0.8766,0.0,0.0,0.5054,0.3382
222.png,True,0.717,0,53,256,194,141,256,160,256,0.9395,0.8936,0.9838,0.9266,0.983,1.56,386.78,1770.98,0.991,0.9822,0.8456,0.7324,1.0,1.0,0.9596,0.9224,0.8405,0.7249,1.0,1.0
42.png,True,0.8153,0,68,256,169,101,256,128,256,0.7793,0.7394,0.9627,0.7911,0.9791,1.59,350.47,2658.31,0.9788,0.9584,1.0,1.0,1.0,1.0,0.8867,0.7964,0.0,0.0,0.8105,0.6814
1740.png,True,0.6258,0,76,256,197,121,256,128,256,0.919,0.8595,0.9709,0.939,0.9756,1.49,327.95,2629.87,0.9843,0.9691,0.822,0.6977,0.8475,0.7353,1.0,1.0,0.8603,0.7549,1.0,1.0
1767.png,True,0.8382,0,107,256,184,77,256,96,256,0.6548,0.581,0.7838,0.6227,0.8935,1.47,293.6,1947.92,0.8607,0.7555,1.0,1.0,0.4315,0.2751,0.02,0.0101,0.6164,0.4455,1.0,1.0
1797.png,True,0.8561,0,66,256,177,111,256,128,256,0.7437,0.7006,0.984,0.8939,0.9683,3.13,445.39,2883.62,0.9915,0.9832,0.5667,0.3953,0.9042,0.8251,0.0,0.0,1.0,1.0,1.0,1.0
764.png,True,0.6489,0,83,256,166,83,256,96,256,0.8635,0.7756,0.9018,0.838,0.951,1.68,256.53,1493.59,0.9398,0.8864,0.8902,0.8021,0.6757,0.5103,0.9103,0.8353,0.7651,0.6196,1.0,1.0
441.png,True,0.8425,0,63,256,142,79,256,96,256,0.6381,0.5633,0.9745,0.6008,0.927,1.46,233.88,1942.09,0.9869,0.9741,0.7052,0.5446,0.0552,0.0284,0.8033,0.6713,0.2778,0.1613,1.0,1.0
106.png,True,0.759,0,107,256,198,91,256,96,256,0.7375,0.6885,0.9906,0.9129,0.9485,1.4,226.56,2143.65,0.9953,0.9906,0.0,0.0,0.5943,0.4228,1.0,1.0,0.8357,0.7177,1.0,1.0
362.png,True,0.9296,0,65,256,138,73,256,96,256,0.8662,0.7806,0.9659,0.9259,0.9847,1.39,225.98,1669.66,0.9863,0.973,0.8707,0.7711,0.8824,0.7895,0.7692,0.625,0.6888,0.5253,1.0,1.0
1186.png,True,0.9002,0,78,256,150,72,256,96,256,0.7793,0.7414,0.9767,0.9361,0.9663,1.46,228.16,2041.64,0.9891,0.9784,0.7746,0.6321,0.0,0.0,0.9119,0.838,1.0,1.0,1.0,1.0
1129.png,False,0.7755,0,123,256,187,64,256,64,256,0.7575,0.7007,0.9708,0.9314,0.9769,1.91,253.49,2717.64,0.9844,0.9693,0.8433,0.729,0.0,0.0,0.8392,0.7229,0.8783,0.783,1.0,1.0
890.png,True,0.9001,0,73,256,151,78,256,96,256,0.8659,0.7829,0.9665,0.8607,0.9709,1.45,228.12,2582.51,0.9814,0.9635,0.6306,0.4605,0.8147,0.6874,0.8984,0.8156,0.8705,0.7707,1.0,1.0
2567.png,True,0.8767,0,65,256,162,97,256,128,256,0.9542,0.9209,0.9863,0.9334,0.9584,1.51,292.94,1840.08,0.9929,0.9859,0.8018,0.6692,1.0,1.0,1.0,1.0,0.9306,0.8702,1.0,1.0
1029.png,True,0.8324,0,26,256,192,166,256,192,256,0.4594,0.3856,0.9696,0.6752,0.9613,1.42,468.41,3297.49,0.986,0.9723,0.0,0.0,0.7755,0.6333,0.3019,0.1778,0.0,0.0,0.6928,0.53
2494.png,True,0.9009,0,62,256,184,122,256,128,256,0.9047,0.844,0.9804,0.9417,0.984,1.42,303.3,1939.96,0.9897,0.9795,0.6795,0.5146,1.0,1.0,0.8916,0.8044,0.8672,0.7655,1.0,1.0
1813.png,True,0.8135,0,65,256,177,112,256,128,256,0.3105,0.2707,0.9309,0.623,0.9473,1.36,350.07,1664.58,0.9849,0.9703,0.7291,0.5736,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0804
218.png,True,0.7286,0,46,256,201,155,256,160,256,0.9225,0.8678,0.9758,0.9331,0.9824,1.94,556.5,2907.41,0.9863,0.9729,0.7697,0.6256,1.0,1.0,0.9367,0.881,0.8421,0.7273,1.0,1.0
199.png,True,0.8996,0,39,256,131,92,256,96,256,0.6332,0.6107,0.9964,0.9771,0.9771,1.63,249.94,2738.63,0.9982,0.9964,0.801,0.668,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
456.png,True,0.8049,0,66,256,139,73,256,96,256,0.9605,0.9352,0.9847,0.9448,0.9448,1.43,223.58,1486.51,0.9921,0.9843,0.7708,0.6271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71.png,True,0.6458,0,48,256,190,142,256,160,256,0.9419,0.8963,0.9818,0.9731,0.9896,1.47,374.13,3323.55,0.9899,0.98,0.8316,0.7118,1.0,1.0,0.9167,0.8462,0.913,0.8399,1.0,1.0
2844.png,False,0.7565,0,97,256,161,64,256,64,256,0.5854,0.5261,0.9431,0.7521,0.9524,2.06,260.81,3192.16,0.9799,0.9606,0.0,0.0,0.3254,0.1943,0.902,0.8215,0.3049,0.1799,1.0,1.0
1497.png,False,0.9078,0,91,256,155,64,256,64,256,0.9207,0.8704,0.975,0.9746,0.9914,2.21,248.42,2785.38,0.9868,0.9739,0.7729,0.6298,1.0,1.0,1.0,1.0,0.7643,0.6186,1.0,1.0
646.png,True,0.7005,0,118,256,206,88,256,96,256,0.5851,0.4933,0.9165,0.652,0.9386,1.49,235.92,1518.99,0.9562,0.9161,0.8206,0.6958,0.367,0.2247,0.4659,0.3037,0.0,0.0,0.9009,0.8197
2384.png,True,0.7825,0,29,256,166,137,256,160,256,0.7679,0.6537,0.9479,0.8256,0.9797,1.44,397.5,2020.1,0.9786,0.9581,0.7059,0.5455,0.6355,0.4657,0.9268,0.8635,0.4995,0.3329,0.8614,0.7566
567.png,False,0.8439,0,127,256,191,64,256,64,256,0.978,0.9608,0.9905,0.9926,0.9926,1.56,187.24,2663.52,0.9951,0.9902,0.873,0.7746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
519.png,True,0.8911,0,100,256,187,87,256,96,256,0.7747,0.7342,0.977,0.9506,0.9803,1.43,231.13,2620.91,0.9875,0.9753,0.7686,0.6242,0.8924,0.8057,0.0,0.0,1.0,1.0,1.0,1.0
2479.png,True,0.8688,0,63,256,184,121,256,128,256,0.8812,0.8162,0.9765,0.9355,0.9813,1.98,444.52,2156.91,0.9877,0.9756,0.5755,0.404,1.0,1.0,0.832,0.7123,0.8921,0.8052,1.0,1.0
2920.png,True,0.7823,0,96,256,194,98,256,128,256,0.7589,0.6289,0.9533,0.7652,0.9712,1.46,310.99,2840.6,0.9756,0.9523,0.6161,0.4452,0.8319,0.7122,0.7578,0.6101,0.613,0.4419,0.759,0.6116
1007.png,True,0.8726,0,70,256,144,74,256,96,256,0.6645,0.5958,0.9667,0.9403,0.9757,1.5,246.32,2616.18,0.9828,0.9663,0.8331,0.7139,0.8003,0.6671,0.371,0.2278,0.0,0.0,1.0,1.0
2977.png,False,0.8549,0,117,256,181,64,256,64,256,0.7473,0.697,0.9733,0.8906,0.9543,1.46,163.34,1844.73,0.9858,0.9721,0.8272,0.7053,1.0,1.0,0.6708,0.5047,0.0,0.0,1.0,1.0
2970.png,True,0.8142,0,77,256,193,116,256,128,256,0.7573,0.7088,0.9839,0.7761,0.9708,1.57,380.82,3547.73,0.9917,0.9835,0.7585,0.611,0.7938,0.6581,1.0,1.0,1.0,1.0,0.0,0.0
2900.png,True,0.8606,0,106,256,180,74,256,96,256,0.5397,0.4801,0.9566,0.8273,0.9281,2.17,402.0,1897.71,0.981,0.9626,0.604,0.4327,0.6532,0.485,0.0,0.0,0.0,0.0,1.0,1.0
121.png,True,0.772,0,88,256,205,117,256,128,256,0.4727,0.4523,0.9774,0.8077,0.982,2.02,441.15,2152.58,0.9898,0.9798,0.0,0.0,0.8466,0.734,0.0,0.0,0.0,0.0,1.0,1.0
513.png,True,0.7277,0,30,256,131,101,256,128,256,0.8452,0.7579,0.9759,0.7978,0.9632,1.39,310.85,1665.27,0.9871,0.9744,0.6905,0.5273,0.6198,0.4491,0.9163,0.8455,0.8578,0.751,1.0,1.0
2426.png,True,0.8995,0,68,256,174,106,256,128,256,0.921,0.8649,0.9714,0.9268,0.9811,1.38,310.25,2720.06,0.9836,0.9678,0.778,0.6366,1.0,1.0,0.9286,0.8666,0.8361,0.7184,1.0,1.0
1393.png,True,0.8644,0,53,256,160,107,256,128,256,0.7401,0.6914,0.9917,0.8794,0.9425,1.42,305.56,2594.75,0.9958,0.9916,0.6062,0.435,1.0,1.0,0.8386,0.722,0.0,0.0,1.0,1.0
2547.png,True,0.8908,0,68,256,181,113,256,128,256,0.7366,0.6698,0.9344,0.8979,0.9756,1.48,336.49,1789.58,0.9654,0.9331,0.7476,0.5969,0.0,0.0,0.8577,0.7508,0.8492,0.7379,1.0,1.0
610.png,True,0.8371,0,110,256,202,92,256,96,256,0.8554,0.7973,0.9764,0.8581,0.9809,1.45,245.02,1606.04,0.9868,0.974,0.7779,0.6365,1.0,1.0,0.9547,0.9133,0.4129,0.2602,1.0,1.0
1533.png,True,0.6328,0,57,256,228,171,256,192,256,0.9625,0.9338,0.9841,0.9796,0.9947,1.95,663.77,3055.02,0.9908,0.9817,0.8326,0.7131,1.0,1.0,1.0,1.0,0.9516,0.9076,1.0,1.0
1835.png,True,0.8521,0,75,256,222,147,256,160,256,0.9081,0.844,0.9784,0.9215,0.9721,1.69,396.07,1651.7,0.9886,0.9774,0.7925,0.6564,1.0,1.0,0.8416,0.7266,0.8261,0.7037,1.0,1.0
805.png,True,0.7502,0,85,256,193,108,256,128,256,0.9214,0.8689,0.9645,0.8943,0.9769,1.61,338.29,2773.59,0.9772,0.9555,0.8972,0.8136,1.0,1.0,0.71,0.5504,0.9439,0.8938,1.0,1.0
2607.png,True,0.8244,0,78,252,151,73,252,96,256,0.8066,0.7285,0.977,0.8147,0.9567,1.48,234.18,2503.5,0.9881,0.9764,0.392,0.2438,1.0,1.0,0.7585,0.6109,0.701,0.5397,1.0,1.0
1370.png,True,0.8203,0,58,256,179,121,256,128,256,0.9432,0.8987,0.9866,0.9725,0.9939,1.39,314.04,3216.18,0.9927,0.9855,0.8469,0.7345,1.0,1.0,0.9449,0.8956,0.8743,0.7767,1.0,1.0
822.png,True,0.754,0,106,256,188,82,256,96,256,0.7943,0.7632,0.98,0.9464,0.9743,1.96,344.43,3064.98,0.9889,0.978,0.8559,0.7482,1.0,1.0,0.0,0.0,0.9207,0.8531,1.0,1.0
2132.png,True,0.9028,0,113,256,187,74,256,96,256,0.695,0.6217,0.963,0.8486,0.9566,1.46,230.48,2567.86,0.9801,0.961,0.5526,0.3818,0.0,0.0,0.8403,0.7245,0.7971,0.6627,1.0,1.0
2966.png,True,0.8819,0,77,256,189,112,256,128,256,0.7065,0.6524,0.9826,0.697,0.9511,1.45,305.54,3147.73,0.991,0.9822,0.752,0.6025,0.4961,0.3298,1.0,1.0,1.0,1.0,0.0,0.0
2188.png,True,0.7065,0,77,256,164,87,256,96,256,0.8942,0.8177,0.9625,0.9231,0.9744,1.42,238.2,2040.5,0.9785,0.9579,0.9167,0.8462,1.0,1.0,0.8111,0.6822,0.7968,0.6622,0.862,0.7574
1450.png,True,0.8236,0,113,256,186,73,256,96,256,0.8785,0.8457,0.9721,0.8659,0.97,1.5,283.35,3174.5,0.9845,0.9694,0.3384,0.2037,1.0,1.0,0.9481,0.9014,1.0,1.0,1.0,1.0
1328.png,True,0.9076,0,133,256,207,74,256,96,256,0.8115,0.7327,0.9731,0.8183,0.9553,2.09,377.67,3012.01,0.9876,0.9755,0.6923,0.5294,0.4186,0.2647,1.0,1.0,0.7705,0.6266,1.0,1.0
2385.png,True,0.7729,0,30,256,166,136,256,160,256,0.8529,0.7557,0.9639,0.8836,0.9854,2.06,445.74,1912.85,0.9815,0.9636,0.6996,0.538,0.7692,0.625,0.929,0.8674,0.8338,0.7149,0.9044,0.8254
1858.png,True,0.8776,0,103,256,181,78,256,96,256,0.4552,0.4277,0.9725,0.9597,0.9598,1.66,275.57,1563.77,0.9859,0.9721,0.7452,0.5939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2355.png,True,0.7344,0,65,256,182,117,256,128,256,0.869,0.7902,0.9378,0.8596,0.9571,1.47,315.08,2969.65,0.9729,0.9473,0.7473,0.5965,0.6991,0.5374,0.795,0.6597,1.0,1.0,1.0,1.0
1200.png,True,0.8254,0,99,256,172,73,256,96,256,0.965,0.9365,0.9869,0.9493,0.9707,1.53,248.18,1834.39,0.993,0.9862,0.8737,0.7757,1.0,1.0,1.0,1.0,0.9231,0.8571,1.0,1.0
601.png,True,0.8255,0,111,256,203,92,256,96,256,0.968,0.943,0.9858,0.9652,0.9926,1.62,305.0,1946.05,0.9913,0.9827,0.8481,0.7363,1.0,1.0,0.9684,0.9388,1.0,1.0,1.0,1.0
2368.png,True,0.8404,0,64,256,147,83,256,96,256,0.931,0.8861,0.975,0.9577,0.9743,1.98,323.66,3052.87,0.9868,0.9739,0.7328,0.5783,1.0,1.0,0.8664,0.7643,1.0,1.0,1.0,1.0
2461.png,True,0.8686,0,59,256,189,130,256,160,256,0.6435,0.5399,0.9771,0.7053,0.9553,1.49,366.92,2990.88,0.9885,0.9772,0.0,0.0,0.6141,0.4431,0.6855,0.5215,0.7586,0.6111,0.8142,0.6866
618.png,True,0.8077,0,125,256,194,69,256,96,256,0.9707,0.9495,0.9858,0.9604,0.9604,1.49,248.23,2690.36,0.9926,0.9853,0.8314,0.7115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1244.png,True,0.7172,0,45,256,215,170,256,192,256,0.948,0.9152,0.9863,0.946,0.9918,1.44,422.81,2960.93,0.9923,0.9848,0.7322,0.5775,1.0,1.0,0.9633,0.9292,1.0,1.0,1.0,1.0
2940.png,True,0.8423,0,89,256,176,87,256,96,256,0.8534,0.7814,0.9773,0.85,0.9874,1.56,346.18,1767.14,0.9866,0.9736,0.7439,0.5922,1.0,1.0,0.9062,0.8286,0.9768,0.9547,0.507,0.3396
2523.png,True,0.7956,0,89,256,191,102,256,128,256,0.8864,0.8126,0.9563,0.8506,0.9515,1.94,452.66,2673.33,0.9772,0.9554,0.7811,0.6409,1.0,1.0,0.7658,0.6205,0.7944,0.6589,1.0,1.0
777.png,True,0.6676,0,51,256,177,126,256,128,256,0.8895,0.8148,0.9748,0.9305,0.986,1.49,305.06,2769.64,0.9864,0.9732,0.7075,0.5474,0.8709,0.7714,0.9317,0.8721,0.8403,0.7245,1.0,1.0
650.png,True,0.7032,0,109,256,206,97,256,128,256,0.6613,0.5394,0.9005,0.6992,0.956,1.44,320.61,3072.91,0.9481,0.9013,0.6386,0.469,0.7663,0.6211,0.5483,0.3777,0.2084,0.1163,0.8579,0.7512
2597.png,True,0.8151,0,51,256,164,113,256,128,256,0.7511,0.6842,0.9563,0.7215,0.9755,1.52,327.66,2103.12,0.9734,0.9482,1.0,1.0,0.1095,0.0579,0.9134,0.8406,0.9016,0.8208,0.6087,0.4375
1747.png,True,0.728,0,80,256,202,122,256,128,256,0.8828,0.7989,0.9471,0.8868,0.9637,1.47,305.92,1985.64,0.9707,0.9431,0.832,0.7123,0.8674,0.7659,1.0,1.0,0.7912,0.6545,0.8355,0.7175
2052.png,True,0.8024,0,50,256,200,150,256,160,256,0.7215,0.6664,0.9819,0.8802,0.9472,2.03,593.81,2330.31,0.9918,0.9837,0.0,0.0,0.7461,0.595,1.0,1.0,0.5913,0.4197,1.0,1.0
699.png,True,0.8442,0,94,256,163,69,256,96,256,0.728,0.6999,0.9579,0.874,0.874,1.5,223.78,2434.28,0.9782,0.9574,0.3896,0.242,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
308.png,True,0.8475,0,8,256,125,117,256,128,256,0.7743,0.6858,0.944,0.827,0.9667,1.54,317.94,1588.16,0.9705,0.9427,0.6735,0.5077,0.821,0.6963,0.8858,0.795,0.2952,0.1732,1.0,1.0
277.png,True,0.857,0,60,256,138,78,256,96,256,0.8632,0.8035,0.981,0.8429,0.9736,1.52,260.89,1904.59,0.9898,0.9799,0.8129,0.6848,1.0,1.0,0.9301,0.8693,0.4462,0.2871,1.0,1.0
528.png,True,0.7141,0,78,256,200,122,256,128,256,0.6855,0.6354,0.9185,0.7246,0.9605,1.44,294.86,3006.98,0.9693,0.9404,1.0,1.0,0.7963,0.6615,0.3475,0.2103,0.0,0.0,1.0,1.0
2974.png,False,0.878,0,120,256,184,64,256,64,256,0.8793,0.8235,0.9656,0.8843,0.9565,1.46,177.68,1629.66,0.9819,0.9644,0.7582,0.6105,1.0,1.0,0.536,0.3662,1.0,1.0,1.0,1.0
1694.png,True,0.8259,0,117,256,219,102,256,128,256,0.8314,0.7329,0.9631,0.8314,0.9686,2.01,435.89,2656.9,0.9797,0.9603,0.6959,0.5336,0.826,0.7036,1.0,1.0,0.8336,0.7147,0.6532,0.485
520.png,True,0.8965,0,98,256,191,93,256,96,256,0.8001,0.7761,0.9629,0.956,0.9561,1.41,240.42,2014.09,0.9796,0.96,0.0,0.0,0.8212,0.6966,1.0,1.0,1.0,1.0,1.0,1.0
523.png,True,0.847,0,92,256,195,103,256,128,256,0.581,0.53,0.9519,0.7327,0.9726,1.61,300.63,2660.57,0.9796,0.9599,0.0,0.0,0.8269,0.7049,0.6798,0.5149,0.0,0.0,1.0,1.0
1649.png,False,0.8433,0,103,256,167,64,256,64,256,0.8622,0.815,0.9847,0.8446,0.9283,1.41,178.29,1639.67,0.9922,0.9844,0.8056,0.6744,1.0,1.0,1.0,1.0,0.3755,0.2312,1.0,1.0
751.png,True,0.8239,0,106,256,185,79,256,96,256,0.8829,0.8077,0.9679,0.9085,0.983,1.52,271.08,1478.07,0.9823,0.9652,0.8947,0.8095,0.813,0.6849,0.668,0.5015,0.9391,0.8853,1.0,1.0
2801.png,True,0.8485,0,87,256,190,103,256,128,256,0.6412,0.5635,0.9719,0.6126,0.9366,1.73,343.76,2257.9,0.9871,0.9745,0.6441,0.475,0.4122,0.2596,1.0,1.0,0.8039,0.6721,0.0,0.0
766.png,True,0.7194,0,94,256,168,74,256,96,256,0.8211,0.7199,0.8938,0.7971,0.9428,1.88,349.55,1874.33,0.9326,0.8738,0.8097,0.6802,0.5986,0.4272,0.8973,0.8137,0.6883,0.5247,1.0,1.0
811.png,True,0.7502,0,103,256,182,79,256,96,256,0.9658,0.9381,0.9759,0.9548,0.9812,2.05,324.95,1612.79,0.9853,0.971,0.8627,0.7586,1.0,1.0,1.0,1.0,0.9469,0.8992,1.0,1.0
372.png,True,0.7495,0,83,256,166,83,256,96,256,0.7636,0.7172,0.9847,0.9078,0.9632,1.45,228.56,2759.13,0.992,0.9842,0.797,0.6626,1.0,1.0,0.0,0.0,0.7925,0.6562,1.0,1.0
1349.png,True,0.8471,0,57,256,163,106,256,128,256,0.8722,0.8004,0.9818,0.8977,0.9882,1.45,308.67,2545.33,0.9903,0.9808,0.8689,0.7681,0.9146,0.8427,0.9056,0.8275,0.5541,0.3832,1.0,1.0
1749.png,True,0.736,0,82,256,200,118,256,128,256,0.8926,0.8145,0.9531,0.9227,0.9749,1.41,320.23,1676.09,0.972,0.9456,0.781,0.6407,0.8928,0.8063,1.0,1.0,0.8717,0.7726,0.8382,0.7215
1582.png,True,0.7852,0,61,256,148,87,256,96,256,0.8376,0.7487,0.9479,0.8012,0.9405,1.38,241.35,1565.93,0.9712,0.9441,0.8281,0.7066,0.8065,0.6757,0.8956,0.8109,0.524,0.355,1.0,1.0
2761.png,True,0.7111,0,74,256,161,87,256,96,256,0.9021,0.8409,0.9458,0.9064,0.9693,1.63,248.22,1738.28,0.9652,0.9327,0.6667,0.5,1.0,1.0,0.8388,0.7223,0.9419,0.8901,1.0,1.0
