fname,detected,roi_confidence,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
2138.png,True,0.0652,0,78,244,170,148,256,160,256,0.9204,0.8741,0.9838,0.9371,0.9687,35.78,348.46,1108.84,0.9916,0.9833,0.6654,0.4986,0.8655,0.7629,1.0,1.0,1.0,1.0,1.0,1.0
892.png,True,0.1867,0,100,256,134,54,256,64,256,0.9364,0.8923,0.9678,0.954,0.9655,35.2,160.71,742.87,0.9825,0.9656,0.774,0.6313,1.0,1.0,0.8617,0.757,1.0,1.0,1.0,1.0
2018.png,True,0.3454,10,80,254,128,76,256,96,256,0.5522,0.4806,0.9357,0.8839,0.9629,36.08,222.08,1009.62,0.968,0.9379,0.0,0.0,0.0,0.0,0.8056,0.6744,0.6735,0.5077,0.866,0.7636
1934.png,True,0.1969,0,116,256,148,52,256,64,256,0.8495,0.7716,0.9569,0.8399,0.9312,35.61,174.28,768.96,0.9769,0.9548,0.5445,0.3741,1.0,1.0,0.8121,0.6836,0.7634,0.6173,1.0,1.0
2439.png,True,0.3398,0,132,256,166,54,256,64,256,0.9349,0.8867,0.9666,0.9327,0.9821,70.32,244.67,1033.18,0.9798,0.9603,0.7797,0.639,1.0,1.0,0.9354,0.8786,0.9146,0.8426,1.0,1.0
1242.png,True,0.1086,0,102,256,158,90,256,96,256,0.975,0.956,0.9871,0.9859,0.9859,59.22,330.41,971.88,0.9933,0.9866,0.8566,0.7492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1193.png,True,0.2798,0,120,256,170,80,256,96,256,0.9337,0.8833,0.9638,0.9394,0.9809,51.18,336.68,1162.76,0.9793,0.9595,0.8481,0.7362,1.0,1.0,0.8307,0.7105,0.9439,0.8938,1.0,1.0
491.png,True,0.0822,0,116,256,182,106,256,128,256,0.9592,0.927,0.9923,0.9816,0.9866,54.02,381.45,1046.32,0.996,0.9921,0.8847,0.7933,1.0,1.0,0.8743,0.7767,1.0,1.0,1.0,1.0
1362.png,True,0.2436,0,88,256,154,106,256,128,256,0.9062,0.8376,0.9745,0.904,0.9854,35.1,277.79,836.09,0.9873,0.9749,0.8504,0.7397,0.9015,0.8207,0.9253,0.861,0.7725,0.6293,1.0,1.0
1501.png,True,0.1467,0,96,256,148,84,256,96,256,0.9685,0.9433,0.988,0.9792,0.9888,35.28,218.21,888.63,0.9936,0.9873,0.8596,0.7537,1.0,1.0,1.0,1.0,0.9577,0.9188,1.0,1.0
1631.png,True,0.3722,0,104,256,154,80,256,96,256,0.6946,0.6243,0.9372,0.8411,0.9636,34.91,232.57,781.99,0.962,0.9267,0.7548,0.6061,0.0,0.0,0.9197,0.8513,0.5314,0.3618,1.0,1.0
2622.png,True,0.2349,0,152,256,214,100,256,128,256,0.6705,0.5817,0.9384,0.7422,0.9403,35.07,283.41,859.23,0.967,0.9362,0.5685,0.3972,0.8438,0.7299,0.5463,0.3758,0.0974,0.0512,1.0,1.0
1357.png,True,0.2801,0,82,256,150,108,256,128,256,0.9162,0.8515,0.9691,0.913,0.9823,36.47,292.56,1028.04,0.9829,0.9664,0.8722,0.7734,0.9073,0.8304,0.9184,0.8491,0.8163,0.6896,1.0,1.0
2754.png,True,0.4071,58,116,230,170,86,206,96,224,0.6681,0.5777,0.8853,0.8487,0.9402,35.53,233.48,967.16,0.9315,0.8718,0.0,0.0,0.6573,0.4895,1.0,1.0,0.7596,0.6124,0.6601,0.4926
1056.png,True,0.34,0,128,256,198,112,256,128,256,0.9525,0.9147,0.9833,0.9758,0.9939,35.74,302.11,860.78,0.9897,0.9796,0.8498,0.7388,1.0,1.0,0.9032,0.8234,0.9723,0.946,1.0,1.0
418.png,True,0.1262,22,164,256,224,96,256,96,256,0.7536,0.6859,0.9752,0.7531,0.9656,35.3,238.43,984.47,0.9901,0.9804,0.8299,0.7092,0.3745,0.2304,0.3271,0.1956,1.0,1.0,1.0,1.0
628.png,True,0.3168,0,96,256,192,154,256,160,256,0.8335,0.7256,0.951,0.8589,0.9762,36.46,364.86,1071.38,0.9713,0.9441,0.6667,0.5,0.9032,0.8235,0.8288,0.7077,0.8353,0.7172,0.7959,0.6611
1433.png,True,0.2407,0,124,256,184,96,256,96,256,0.952,0.9134,0.9839,0.951,0.9904,34.84,234.89,989.84,0.9909,0.982,0.8453,0.7321,1.0,1.0,0.946,0.8976,0.9296,0.8685,1.0,1.0
1502.png,True,0.1477,0,96,256,148,84,256,96,256,0.9619,0.933,0.9851,0.9583,0.977,58.78,371.1,957.31,0.992,0.9842,0.8297,0.709,1.0,1.0,1.0,1.0,0.9499,0.9045,1.0,1.0
1697.png,True,0.2212,0,146,256,206,96,256,96,256,0.8493,0.7597,0.9587,0.8537,0.973,50.1,314.54,917.35,0.9776,0.9562,0.8832,0.7908,0.8771,0.7811,1.0,1.0,0.6432,0.4741,0.7148,0.5561
1857.png,True,0.1372,0,148,256,170,36,256,64,256,0.1887,0.1639,0.8723,0.8359,0.8365,51.05,226.36,1031.53,0.9315,0.8717,0.2005,0.1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661.png,True,0.2147,0,114,256,164,80,256,96,256,0.9248,0.87,0.9729,0.9141,0.9756,57.31,346.37,803.89,0.9849,0.9702,0.7966,0.662,1.0,1.0,0.9235,0.8578,0.8439,0.7299,1.0,1.0
2297.png,True,0.0865,0,96,236,176,128,256,128,256,0.929,0.8794,0.9883,0.9642,0.9876,34.78,276.95,992.49,0.9939,0.9879,0.7465,0.5956,1.0,1.0,0.9118,0.8378,0.9219,0.8551,1.0,1.0
70.png,True,0.2263,0,102,256,170,108,256,128,256,0.857,0.7866,0.9533,0.8493,0.9478,35.33,281.36,1035.28,0.974,0.9494,0.6617,0.4944,1.0,1.0,0.9319,0.8725,0.5745,0.403,1.0,1.0
1479.png,True,0.3213,0,128,256,184,90,256,96,256,0.809,0.7886,0.9856,0.8166,0.9926,34.44,221.34,1008.04,0.9913,0.9828,0.8915,0.8042,1.0,1.0,0.9715,0.9445,0.0,0.0,1.0,1.0
1311.png,True,0.1659,4,78,254,136,92,256,96,256,0.8828,0.8096,0.9686,0.9005,0.9658,37.02,217.89,1044.73,0.9861,0.9726,0.8312,0.7111,0.7487,0.5983,1.0,1.0,0.7306,0.5756,1.0,1.0
14.png,True,0.0882,0,72,192,136,102,211,128,224,0.7567,0.7081,0.9865,0.9504,0.965,35.54,283.04,828.9,0.993,0.9861,0.7896,0.6524,1.0,1.0,0.0,0.0,0.7577,0.6099,1.0,1.0
874.png,True,0.2197,0,102,256,136,54,256,64,256,0.8684,0.8015,0.9589,0.83,0.949,34.91,159.91,749.85,0.9772,0.9554,0.7522,0.6029,1.0,1.0,0.9319,0.8725,0.5489,0.3783,1.0,1.0
2151.png,True,0.3161,50,92,242,180,140,225,160,256,0.5972,0.543,0.8942,0.776,0.9731,36.06,376.77,957.77,0.9585,0.9203,0.0113,0.0057,0.893,0.8067,0.9373,0.882,0.0,0.0,0.783,0.6434
222.png,True,0.2946,0,112,256,168,90,256,96,256,0.8383,0.7814,0.9472,0.8408,0.957,35.33,232.69,818.0,0.969,0.9398,0.7799,0.6393,1.0,1.0,0.956,0.9157,0.3248,0.1939,1.0,1.0
42.png,True,0.3134,72,74,244,150,122,201,128,224,0.6124,0.5719,0.9565,0.7858,0.9781,35.67,263.53,862.15,0.9777,0.9563,1.0,1.0,0.0,0.0,0.8779,0.7823,0.0,0.0,0.8186,0.693
1740.png,True,0.2706,0,128,256,178,80,256,96,256,0.7448,0.6806,0.9517,0.9118,0.966,36.18,224.07,646.71,0.972,0.9455,0.8306,0.7103,0.8272,0.7053,0.0,0.0,0.8389,0.7225,1.0,1.0
1767.png,True,0.4231,22,120,256,192,116,256,128,256,0.7763,0.7058,0.9139,0.7354,0.9505,36.03,296.31,735.29,0.9553,0.9144,1.0,1.0,0.6233,0.4528,0.2306,0.1303,0.8487,0.7371,1.0,1.0
1797.png,True,0.1345,4,98,256,148,80,256,96,256,0.5326,0.4847,0.9654,0.8303,0.9409,38.48,315.62,896.92,0.9815,0.9636,0.3881,0.2407,0.8261,0.7037,0.0,0.0,1.0,1.0,0.0,0.0
764.png,True,0.3184,0,88,254,160,116,256,128,256,0.9197,0.8559,0.9586,0.9228,0.9756,53.9,424.99,879.84,0.9749,0.9511,0.8753,0.7783,0.8532,0.7439,0.9269,0.8637,0.888,0.7986,1.0,1.0
441.png,True,0.0867,0,56,256,124,108,256,128,256,0.7141,0.6457,0.9844,0.722,0.9532,53.07,433.64,1031.42,0.992,0.984,0.8424,0.7277,0.0,0.0,0.8374,0.7203,0.6129,0.4419,1.0,1.0
106.png,True,0.0312,0,100,252,166,106,256,128,256,0.7486,0.698,0.9888,0.9616,0.9767,56.42,458.04,1187.35,0.9943,0.9887,0.0,0.0,0.7157,0.5573,1.0,1.0,0.7819,0.6419,1.0,1.0
362.png,True,0.1962,0,74,256,122,76,256,96,256,0.7874,0.6896,0.9399,0.8306,0.9656,35.1,220.14,960.65,0.9833,0.9671,0.8636,0.76,0.6592,0.4917,0.7778,0.6364,0.4408,0.2827,1.0,1.0
1186.png,True,0.1654,0,108,256,146,60,256,64,256,0.6279,0.5965,0.9781,0.9747,0.983,49.85,158.51,1289.07,0.9881,0.9765,0.8791,0.7842,0.0,0.0,0.9,0.8182,0.0,0.0,1.0,1.0
1129.png,True,0.2834,0,158,220,178,32,242,32,256,0.8081,0.7409,0.9465,0.8014,0.9532,35.21,121.98,727.32,0.9698,0.9414,0.8163,0.6896,1.0,1.0,0.7956,0.6606,0.2667,0.1538,1.0,1.0
890.png,True,0.3383,0,102,256,134,52,256,64,256,0.8827,0.8054,0.9592,0.8574,0.9709,34.34,162.54,1551.66,0.9762,0.9534,0.681,0.5163,0.8217,0.6974,0.9194,0.8508,0.8979,0.8147,1.0,1.0
2567.png,True,0.0847,0,72,256,148,122,256,128,256,0.7986,0.7709,0.9904,0.9698,0.9849,36.22,288.5,1040.26,0.995,0.9901,0.8591,0.7531,1.0,1.0,0.0,0.0,0.9374,0.8821,1.0,1.0
1029.png,True,0.3147,74,94,218,164,112,172,128,192,0.5762,0.491,0.9024,0.818,0.9376,36.3,265.35,962.78,0.9521,0.9086,1.0,1.0,0.6518,0.4834,0.3189,0.1897,0.0,0.0,0.5342,0.3644
2494.png,True,0.1575,0,110,256,162,84,256,96,256,0.9143,0.8583,0.9784,0.9228,0.9769,34.57,235.63,778.09,0.9884,0.977,0.6971,0.535,1.0,1.0,0.9185,0.8492,0.8816,0.7883,1.0,1.0
1813.png,True,0.1794,28,98,256,148,80,251,96,256,0.3661,0.3109,0.9145,0.6676,0.9424,39.92,238.7,1077.66,0.9794,0.9596,0.7512,0.6015,0.0,0.0,0.0,0.0,0.0,0.0,0.4663,0.304
218.png,True,0.3546,0,104,256,166,100,256,128,256,0.7547,0.6989,0.943,0.8996,0.9605,35.25,303.41,1087.3,0.9656,0.9335,0.9366,0.8808,0.0,0.0,0.876,0.7794,0.7499,0.5999,1.0,1.0
199.png,True,0.1322,0,88,164,106,28,180,32,192,0.9768,0.9588,0.9893,0.9832,0.9832,36.6,111.2,620.45,0.9944,0.9889,0.8663,0.7642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
456.png,True,0.0856,0,56,256,122,106,256,128,256,0.969,0.9472,0.9898,0.9637,0.9637,53.01,420.28,1158.27,0.9948,0.9896,0.8191,0.6937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71.png,True,0.2428,0,102,256,170,108,256,128,256,0.9442,0.9002,0.9782,0.9657,0.989,50.71,429.93,1007.83,0.9875,0.9753,0.8318,0.7121,1.0,1.0,0.93,0.8692,0.9158,0.8447,1.0,1.0
2844.png,True,0.2266,0,100,168,146,74,185,96,192,0.6704,0.5946,0.9458,0.8151,0.9551,52.07,289.3,885.55,0.9751,0.9514,0.0,0.0,0.7013,0.54,0.8617,0.7571,0.4841,0.3193,1.0,1.0
1497.png,True,0.1084,0,94,256,148,86,256,96,256,0.9204,0.8706,0.98,0.9635,0.9834,34.99,248.29,1429.76,0.9896,0.9794,0.7368,0.5833,1.0,1.0,1.0,1.0,0.796,0.6611,1.0,1.0
646.png,True,0.279,0,134,256,192,92,256,96,256,0.6258,0.535,0.9319,0.717,0.9596,34.77,223.71,689.74,0.9665,0.9351,0.8425,0.7278,0.6478,0.479,0.3969,0.2475,0.0,0.0,0.9014,0.8204
2384.png,True,0.2454,0,54,256,138,134,256,160,256,0.754,0.6348,0.9464,0.8028,0.9787,36.19,349.99,920.16,0.9784,0.9577,0.6524,0.4841,0.6224,0.4518,0.9012,0.8202,0.5128,0.3448,0.8571,0.75
567.png,True,0.1897,96,152,256,182,48,176,64,192,0.9821,0.9673,0.9866,0.984,0.984,34.8,159.4,731.49,0.9928,0.9858,0.8997,0.8177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
519.png,True,0.1856,20,120,244,174,86,256,96,256,0.7745,0.7323,0.9707,0.9443,0.9741,52.74,228.83,786.54,0.9839,0.9683,0.8052,0.6739,0.8581,0.7514,0.0,0.0,1.0,1.0,1.0,1.0
2479.png,True,0.1306,0,110,254,162,84,256,96,256,0.8878,0.8327,0.9736,0.9195,0.9729,37.63,223.99,1073.19,0.9859,0.9723,0.5186,0.3501,1.0,1.0,0.9035,0.8241,0.9189,0.85,1.0,1.0
2920.png,True,0.387,0,136,226,170,54,249,64,256,0.5897,0.4776,0.8898,0.5464,0.9318,35.25,179.16,731.91,0.9357,0.8792,0.6667,0.5,0.7453,0.594,0.8,0.6667,0.3125,0.1852,0.0778,0.0405
1007.png,True,0.1291,0,80,256,126,74,256,96,256,0.6687,0.5984,0.9686,0.938,0.9762,34.71,219.59,771.85,0.984,0.9685,0.8147,0.6873,0.8124,0.6841,0.401,0.2508,0.0,0.0,1.0,1.0
2977.png,True,0.1211,0,122,256,172,80,256,96,256,0.7493,0.6988,0.9747,0.8962,0.9413,34.7,227.85,967.98,0.9869,0.9742,0.695,0.5325,1.0,1.0,0.8138,0.686,0.0,0.0,1.0,1.0
2970.png,True,0.0817,0,88,220,164,122,242,128,256,0.7623,0.7155,0.9855,0.7772,0.9686,34.64,283.79,916.67,0.9925,0.9851,0.7747,0.6323,0.8065,0.6757,1.0,1.0,1.0,1.0,0.0,0.0
2900.png,True,0.1342,0,114,256,170,90,256,96,256,0.5196,0.4798,0.9642,0.8417,0.9672,35.66,220.63,783.27,0.9891,0.9785,0.8497,0.7386,0.2786,0.1619,0.0,0.0,0.0,0.0,1.0,1.0
121.png,True,0.0977,0,106,240,170,102,256,128,256,0.4746,0.455,0.9768,0.8187,0.9869,37.23,303.49,760.01,0.9887,0.9776,0.0,0.0,0.8587,0.7524,0.0,0.0,0.0,0.0,1.0,1.0
513.png,True,0.2486,0,70,256,112,68,256,96,256,0.7582,0.6758,0.9497,0.7169,0.9416,51.55,351.39,934.3,0.972,0.9456,0.2123,0.1188,0.6559,0.488,0.9159,0.8449,0.7933,0.6574,1.0,1.0
2426.png,True,0.3397,0,116,256,164,76,256,96,256,0.9116,0.8495,0.9538,0.9131,0.9773,50.68,338.06,951.92,0.972,0.9455,0.7626,0.6163,1.0,1.0,0.9033,0.8236,0.8315,0.7116,1.0,1.0
1393.png,True,0.0796,0,62,162,120,92,178,96,192,0.9078,0.8547,0.9856,0.8822,0.9405,50.95,291.27,1150.42,0.9926,0.9854,0.7165,0.5582,1.0,1.0,0.7379,0.5847,1.0,1.0,1.0,1.0
2547.png,True,0.2608,0,114,254,164,80,256,96,256,0.709,0.6297,0.9134,0.8753,0.9665,60.98,322.31,903.26,0.9501,0.9049,0.7225,0.5656,0.0,0.0,0.8037,0.6719,0.7774,0.6359,1.0,1.0
610.png,True,0.3918,0,156,256,188,52,256,64,256,0.8402,0.7702,0.9407,0.7997,0.9629,34.46,164.03,702.69,0.9633,0.9292,0.7697,0.6257,1.0,1.0,0.8903,0.8023,0.418,0.2642,1.0,1.0
1533.png,True,0.21,0,96,256,216,192,256,192,256,0.9703,0.9457,0.9862,0.9931,0.9964,34.7,437.81,1152.42,0.9921,0.9843,0.8798,0.7854,1.0,1.0,1.0,1.0,0.95,0.9047,1.0,1.0
1835.png,True,0.175,0,128,256,196,108,256,128,256,0.7346,0.6669,0.967,0.9092,0.9672,35.29,298.47,1025.03,0.9829,0.9664,0.8184,0.6926,0.0,0.0,0.8109,0.6819,0.7956,0.6605,1.0,1.0
805.png,True,0.3224,0,84,256,170,138,256,160,256,0.9474,0.9061,0.9815,0.946,0.9872,34.74,354.41,919.42,0.9887,0.9777,0.8464,0.7337,1.0,1.0,0.8842,0.7924,0.9653,0.933,1.0,1.0
2607.png,True,0.3233,0,116,170,134,28,187,32,192,0.7285,0.6789,0.9433,0.7246,0.9471,34.67,85.56,592.81,0.9681,0.9382,0.5302,0.3607,1.0,1.0,0.873,0.7746,0.0,0.0,1.0,1.0
1370.png,True,0.196,14,88,256,150,100,256,128,256,0.9402,0.894,0.9831,0.9516,0.9906,34.83,295.84,1109.27,0.9907,0.9815,0.8539,0.7451,1.0,1.0,0.9454,0.8965,0.8511,0.7408,1.0,1.0
822.png,True,0.2184,0,124,256,170,74,256,96,256,0.9427,0.9035,0.9731,0.9132,0.9639,34.95,237.76,945.53,0.985,0.9704,0.7584,0.6108,1.0,1.0,1.0,1.0,0.9128,0.8396,1.0,1.0
2132.png,True,0.2431,0,134,256,172,60,256,64,256,0.9062,0.8409,0.9628,0.9104,0.967,35.42,158.83,706.34,0.9791,0.9591,0.7721,0.6288,1.0,1.0,0.8603,0.7549,0.8255,0.7028,1.0,1.0
2966.png,True,0.0726,0,82,212,162,128,233,128,256,0.7835,0.747,0.9892,0.7939,0.9776,36.02,288.88,762.87,0.9944,0.9889,0.8096,0.6801,0.8967,0.8128,1.0,1.0,1.0,1.0,0.0,0.0
2188.png,True,0.2966,0,92,256,140,76,256,96,256,0.6772,0.5829,0.9408,0.8543,0.9562,39.91,222.06,812.27,0.9656,0.9336,0.8528,0.7434,0.0,0.0,0.7978,0.6636,0.6146,0.4436,0.8324,0.713
1450.png,True,0.1668,12,116,256,176,96,256,96,256,0.958,0.927,0.9856,0.9723,0.9919,39.14,228.36,830.88,0.9921,0.9844,0.8117,0.683,1.0,1.0,0.9442,0.8944,1.0,1.0,1.0,1.0
1328.png,True,0.0957,0,130,256,188,92,256,96,256,0.8334,0.7772,0.9865,0.8459,0.9828,52.18,337.0,928.16,0.9944,0.9888,0.8856,0.7947,0.2903,0.1698,1.0,1.0,0.8303,0.7099,1.0,1.0
2385.png,True,0.2477,0,56,256,138,132,256,160,256,0.8228,0.7192,0.9594,0.8457,0.9828,50.28,509.36,1088.53,0.9813,0.9633,0.6218,0.4511,0.715,0.5565,0.9384,0.8839,0.7741,0.6314,0.9065,0.829
1858.png,True,0.141,0,144,256,166,36,256,64,256,0.3749,0.3457,0.8933,0.8514,0.8554,48.35,279.3,1144.92,0.9437,0.8933,0.306,0.1806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2355.png,True,0.2208,0,102,256,182,128,256,128,256,0.8992,0.8309,0.9533,0.8981,0.9664,51.49,369.68,1017.87,0.9805,0.9617,0.8438,0.7298,0.7699,0.6258,0.8009,0.6678,1.0,1.0,1.0,1.0
1200.png,True,0.1364,0,116,256,162,74,256,96,256,0.7687,0.7255,0.9815,0.9025,0.9582,40.93,240.83,1015.55,0.9902,0.9806,0.8684,0.7674,1.0,1.0,0.0,0.0,0.7537,0.6048,1.0,1.0
601.png,True,0.4501,0,148,256,190,68,256,96,256,0.9084,0.8563,0.9338,0.8739,0.9604,35.16,237.91,1017.48,0.9573,0.9181,0.6283,0.458,1.0,1.0,0.8645,0.7614,1.0,1.0,1.0,1.0
2368.png,True,0.1839,0,84,256,122,60,256,64,256,0.9294,0.8838,0.9667,0.9454,0.9665,34.9,162.58,757.17,0.982,0.9646,0.7238,0.5672,1.0,1.0,0.8707,0.7711,1.0,1.0,1.0,1.0
2461.png,True,0.1165,58,72,256,162,144,218,160,224,0.742,0.6191,0.9753,0.7096,0.942,35.59,346.05,757.48,0.9871,0.9746,0.7368,0.5833,0.4014,0.2511,0.8308,0.7105,0.7354,0.5816,0.7606,0.6137
618.png,True,0.2082,18,150,256,176,42,256,64,256,0.9353,0.9035,0.9592,0.9113,0.9113,38.41,159.39,877.56,0.9784,0.9577,0.6332,0.4633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1244.png,True,0.3042,0,110,256,176,106,256,128,256,0.9374,0.9007,0.9752,0.9207,0.9848,34.45,299.66,812.88,0.9852,0.9708,0.6842,0.5199,1.0,1.0,0.9549,0.9136,1.0,1.0,1.0,1.0
2940.png,True,0.2439,0,104,256,166,100,256,128,256,0.878,0.8065,0.9809,0.8624,0.9845,35.87,291.47,1180.22,0.989,0.9782,0.7097,0.55,1.0,1.0,0.918,0.8485,0.9748,0.9508,0.6768,0.5115
2523.png,True,0.4445,0,138,256,166,44,256,64,256,0.7538,0.6623,0.8367,0.6998,0.9031,35.97,176.2,720.86,0.9019,0.8213,0.3689,0.2262,1.0,1.0,0.5257,0.3566,0.726,0.5699,1.0,1.0
777.png,True,0.3552,0,108,256,156,76,256,96,256,0.9136,0.847,0.9641,0.9246,0.9842,35.22,242.96,1001.69,0.9788,0.9585,0.8204,0.6955,0.8734,0.7753,0.9256,0.8615,0.8835,0.7912,1.0,1.0
650.png,True,0.3129,0,116,256,192,122,256,128,256,0.6764,0.5787,0.9221,0.7488,0.9564,40.92,278.28,838.01,0.9576,0.9186,0.7568,0.6087,0.8121,0.6836,0.6705,0.5044,0.0,0.0,0.8617,0.757
2597.png,True,0.381,48,40,212,148,172,196,192,224,0.7656,0.7132,0.9562,0.7886,0.9885,34.21,537.01,1057.39,0.977,0.955,1.0,1.0,0.0,0.0,0.9136,0.8409,0.8651,0.7622,0.8381,0.7213
1747.png,True,0.3568,0,112,256,176,102,256,128,256,0.8972,0.8199,0.9471,0.8959,0.9723,50.28,421.03,1189.19,0.9715,0.9445,0.8657,0.7632,0.8647,0.7617,1.0,1.0,0.8417,0.7267,0.8394,0.7232
2052.png,True,0.1032,0,80,192,162,132,211,160,224,0.6836,0.6246,0.9685,0.8514,0.9527,52.6,456.1,1004.92,0.987,0.9743,0.0,0.0,0.5288,0.3594,1.0,1.0,0.5856,0.414,1.0,1.0
699.png,True,0.1471,0,106,256,148,68,256,96,256,0.8988,0.8699,0.9586,0.8778,0.8778,50.89,346.04,1111.37,0.9785,0.958,0.4143,0.2613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
308.png,True,0.4086,0,44,256,102,92,256,96,256,0.6858,0.6001,0.8787,0.7241,0.9308,35.45,226.67,1042.83,0.9301,0.8693,0.6735,0.5077,0.5919,0.4204,0.8773,0.7814,0.0422,0.0216,1.0,1.0
277.png,True,0.2527,0,98,256,126,44,256,64,256,0.5393,0.4878,0.9274,0.6992,0.9221,35.62,162.75,643.55,0.9606,0.9242,0.141,0.0758,0.0,0.0,0.8753,0.7783,0.2586,0.1485,1.0,1.0
528.png,True,0.5046,54,118,248,184,106,221,128,224,0.6903,0.6249,0.8595,0.7957,0.9651,34.05,289.06,722.58,0.9744,0.95,1.0,1.0,0.6838,0.5196,0.3209,0.1911,0.1627,0.0886,1.0,1.0
2974.png,True,0.1247,0,122,256,172,80,256,96,256,0.9378,0.8944,0.9836,0.9453,0.971,35.73,248.5,811.46,0.9915,0.9831,0.8196,0.6943,1.0,1.0,0.8159,0.689,1.0,1.0,1.0,1.0
1694.png,True,0.2078,0,148,256,202,86,256,96,256,0.7696,0.6716,0.9549,0.7251,0.9456,36.3,237.82,1025.54,0.9751,0.9515,0.7469,0.5961,0.7977,0.6635,1.0,1.0,0.7643,0.6185,0.3333,0.2
520.png,True,0.1709,0,114,238,176,100,256,128,256,0.4756,0.4567,0.9742,0.9639,0.9727,34.3,294.93,974.09,0.9887,0.9777,0.0,0.0,0.8651,0.7623,0.0,0.0,0.0,0.0,1.0,1.0
523.png,True,0.5552,84,134,232,176,68,178,96,192,0.6355,0.5751,0.8054,0.7161,0.9411,36.9,180.41,730.38,0.9408,0.8882,1.0,1.0,0.5034,0.3363,0.369,0.2262,0.0,0.0,1.0,1.0
1649.png,True,0.349,0,146,164,158,20,180,32,192,0.6749,0.6578,0.8906,0.6759,0.8388,35.49,86.51,674.9,0.9419,0.8901,0.1075,0.0568,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
751.png,True,0.3063,0,120,248,174,86,256,96,256,0.8712,0.7944,0.969,0.8843,0.9826,40.62,223.29,839.1,0.983,0.9665,0.8933,0.8072,0.763,0.6168,0.6341,0.4642,0.9538,0.9117,1.0,1.0
2801.png,True,0.0826,6,78,256,156,124,256,128,256,0.6483,0.566,0.9756,0.6499,0.9542,35.69,289.8,1329.37,0.9897,0.9796,0.7115,0.5522,0.4807,0.3164,1.0,1.0,0.708,0.548,0.0,0.0
766.png,True,0.3133,0,88,254,156,108,256,128,256,0.8523,0.7692,0.9468,0.847,0.966,36.44,289.49,834.57,0.969,0.9398,0.8145,0.687,0.5424,0.3721,0.9023,0.822,0.8855,0.7945,1.0,1.0
811.png,True,0.3309,0,122,256,172,80,256,96,256,0.9661,0.9404,0.9828,0.9537,0.9871,53.87,327.94,1085.61,0.9895,0.9792,0.8341,0.7154,1.0,1.0,1.0,1.0,0.9732,0.9478,1.0,1.0
372.png,True,0.0956,0,82,256,140,92,256,96,256,0.9462,0.908,0.9851,0.9416,0.9724,61.1,330.74,1053.88,0.9923,0.9847,0.7885,0.6508,1.0,1.0,1.0,1.0,0.8966,0.8125,1.0,1.0
1349.png,True,0.2196,0,88,256,140,84,256,96,256,0.8762,0.8069,0.9797,0.8689,0.9889,50.08,335.3,1122.71,0.989,0.9783,0.882,0.789,0.9212,0.854,0.9118,0.838,0.5532,0.3824,1.0,1.0
1749.png,True,0.3735,0,110,256,176,106,256,128,256,0.8894,0.8094,0.9466,0.9114,0.9741,35.16,284.57,1101.02,0.9675,0.9371,0.7776,0.6361,0.8909,0.8033,1.0,1.0,0.8662,0.764,0.8342,0.7156
1582.png,True,0.2192,0,80,256,136,90,256,96,256,0.8222,0.724,0.9504,0.7905,0.9532,34.88,217.27,897.82,0.9746,0.9505,0.8033,0.6712,0.6028,0.4314,0.8765,0.7802,0.6763,0.5109,1.0,1.0
2761.png,True,0.4095,0,104,256,154,80,256,96,256,0.8879,0.8345,0.9431,0.8866,0.9694,52.94,223.85,747.98,0.9625,0.9277,0.5071,0.3397,1.0,1.0,0.8864,0.796,0.9711,0.9438,1.0,1.0
